time,SM_forecast,SM_forecast_LEAR,SM_cleared,BM_Up_cleared,BM_Down_cleared,reg_cleared,SM_cleared,reg_forecast_pre,reg_forecast_DNN,reg_forecast_LEAR,reg_vol_Up,reg_vol_Down
3/26/2021 7:00,55.6842041,43.03257155,62.92,62.92,62.92,62.92,62.92,74.97,46.85663986,35.2470079,0,0
3/26/2021 8:00,54.15553665,42.53052409,63.41,63.41,39,63.41,63.41,77.33,44.56761169,32.3964609,0,0
3/26/2021 9:00,44.98633957,36.2648053,46.08,46.08,39,46.08,46.08,40,34.47378922,25.65080036,0,0
3/26/2021 10:00,40.88887405,27.81489098,40.76,40.76,39,40.76,40.76,37,36.70885468,18.87391467,0,0
3/26/2021 11:00,33.76119614,24.92409232,33.75,33.75,33,33.75,33.75,37,36.51318359,20.12835845,0,0
3/26/2021 12:00,30.88443756,18.07388008,36.01,36.01,32,36.01,36.01,39.5,31.06498146,17.35134047,0,-19
3/26/2021 13:00,26.89078331,19.8681509,34.73,34.73,28,34.73,34.73,35.23,22.26743317,16.1025977,0,-31
3/26/2021 14:00,27.91302299,20.82484474,35.57,35.57,28,35.57,35.57,35.23,26.00289345,12.65335638,0,0
3/26/2021 15:00,35.60606384,25.13874811,39.41,39.41,39.41,39.41,39.41,36,32.2949791,16.78965072,0,0
3/26/2021 16:00,39.80950165,27.20673507,39.8,39.8,39.8,39.8,39.8,50.68,35.44215393,16.54710576,0,0
3/26/2021 17:00,42.24894714,34.49499089,40.54,40.54,40.54,40.54,40.54,63.26,29.28566742,19.07148911,0,0
3/26/2021 18:00,53.57722855,40.68406265,40.73,40.73,40.73,40.73,40.73,72.15,33.74074554,31.00042419,0,0
3/26/2021 19:00,49.77923965,40.97459217,39.94,39.94,39.94,39.94,39.94,85.43,29.88036728,35.71401534,0,0
3/26/2021 20:00,45.31890488,36.49611057,39.56,39.56,0,39.56,39.56,64.14,24.25045586,26.28151141,0,0
3/26/2021 21:00,43.81158066,34.92504889,41.82,41.82,-0.49,-0.49,41.82,53.86,25.94599533,26.11379279,0,-16
3/26/2021 22:00,40.73914719,32.60654564,36.89,36.89,-0.49,-0.49,36.89,57.4,27.50514984,21.19608177,0,-10
3/26/2021 23:00,33.21223831,33.45520158,36.9,36.9,-0.5,36.9,36.9,44.44,28.76772881,23.86477668,0,0
3/27/2021 0:00,30.9940567,35.72773136,39.23,39.23,-1,39.23,39.23,51.02,9.978299141,10.18368232,0,0
3/27/2021 1:00,30.54473114,35.86147984,38.09,38.09,-0.7,38.09,38.09,41.51,11.81033611,9.820255524,0,-22
3/27/2021 2:00,28.15531731,33.76835639,36,36,-0.7,-0.7,36,39.93,16.58526993,8.537705049,0,-339
3/27/2021 3:00,29.36070251,33.24550289,34.03,34.03,2.5,2.5,34.03,39.92,17.16506767,13.03577094,0,-95
3/27/2021 4:00,29.41539192,34.15385879,29.64,29.64,2.5,2.5,29.64,44.52,18.54546738,14.88948683,0,-225
3/27/2021 5:00,32.51412964,36.51236924,34.09,34.09,34.09,34.09,34.09,45,21.6644268,14.37939579,0,0
3/27/2021 6:00,41.10206985,39.59332591,34.32,34.32,-6.3,-6.3,34.32,54.03,27.38492012,20.07079554,0,-78
3/27/2021 7:00,44.39044952,36.55818561,30.49,30.49,-0.1,-0.1,30.49,62.92,34.91733551,20.52859422,0,-188
3/27/2021 8:00,47.02440262,38.67851094,25.1,25.1,25.1,25.1,25.1,63.41,32.84589767,22.57609587,0,0
3/27/2021 9:00,38.92649078,36.99561082,13.39,13.39,13.39,13.39,13.39,46.08,28.76848412,20.13322011,0,0
3/27/2021 10:00,32.67074966,33.90541685,5.12,5.12,5.12,5.12,5.12,40.76,28.19574928,21.03300022,0,0
3/27/2021 11:00,30.15294647,27.64930413,0.02,0.02,0.02,0.02,0.02,33.75,21.34305,17.25367424,0,0
3/27/2021 12:00,26.6640892,22.54625017,-9.55,-9.55,-9.55,-9.55,-9.55,36.01,15.86071873,11.36489099,0,0
3/27/2021 13:00,22.10003281,24.4672833,-18.22,-18.22,-18.25,-18.25,-18.22,34.73,18.17076302,9.591761307,0,-95
3/27/2021 14:00,22.89337921,24.24439414,-29.96,-29.96,-29.99,-29.99,-29.96,35.57,17.71546745,4.639207156,0,-99
3/27/2021 15:00,28.97375107,26.23019132,-1.81,-1.81,-1.81,-1.81,-1.81,39.41,26.59502983,13.87751686,0,0
3/27/2021 16:00,35.70504761,33.1064788,19.49,19.49,9,9,19.49,39.8,32.71266937,15.15194948,0,-5
3/27/2021 17:00,42.26881409,35.93232142,42.4,42.4,42.4,42.4,42.4,40.54,26.82240295,16.98603529,0,0
3/27/2021 18:00,47.48714066,41.14529407,56.12,56.12,56.12,56.12,56.12,40.73,33.77649689,21.02027806,0,0
3/27/2021 19:00,46.14793015,39.89955666,54.62,54.62,54.62,54.62,54.62,39.94,40.30552292,24.26802655,0,0
3/27/2021 20:00,39.98304367,35.94542879,40.8,40.8,40.8,40.8,40.8,39.56,28.88663864,17.39742848,0,0
3/27/2021 21:00,37.61594772,33.43659573,37.5,37.5,37.5,37.5,37.5,-0.49,29.91937447,12.89889397,0,0
3/27/2021 22:00,33.26706696,31.29102743,37.06,37.06,37.06,37.06,37.06,-0.49,22.48904228,11.9000036,0,0
3/27/2021 23:00,28.3157196,29.70111477,36.92,36.92,33,36.92,36.92,36.9,26.55041504,14.76133003,0,0
3/28/2021 0:00,32.4598465,33.06862507,43.77,43.77,33,43.77,43.77,39.23,29.6194706,26.20310215,0,0
3/28/2021 1:00,30.18292427,31.349181,38.62,38.62,33,38.62,38.62,38.09,27.93124199,23.98310058,0,0
3/28/2021 2:00,30.40227318,27.89872944,35.43,35.43,34,34,35.43,-0.7,26.52171516,19.76665709,0,-29
3/28/2021 3:00,28.09773445,26.71863035,35.43,35.43,34,34,35.43,-0.7,23.91039848,18.14404041,0,-29
3/28/2021 4:00,28.39875031,27.69682339,35,35,34,34,35,2.5,21.61828232,18.77686898,0,-29
3/28/2021 5:00,32.10419846,30.38319301,35.07,35.07,34,34,35.07,2.5,27.52547264,19.77972279,0,-29
3/28/2021 6:00,43.36575699,31.92985304,35.67,35.67,34,34,35.67,34.09,30.81734657,21.95375804,0,-29
3/28/2021 7:00,44.4281044,25.86887439,35.72,35.72,3,3,35.72,-6.3,43.43602371,20.31063099,0,-29
3/28/2021 8:00,41.01451492,24.88793441,27.68,27.68,8,27.68,27.68,-0.1,37.62664795,18.76041821,0,-9
3/28/2021 9:00,30.44116783,13.19670929,30,30,30,30,30,25.1,33.56396103,20.01178143,0,0
3/28/2021 10:00,21.36247826,11.37570763,21.22,21.22,21.22,21.22,21.22,13.39,27.82697868,16.28519028,0,0
3/28/2021 11:00,15.8046627,5.024054584,1.88,1.88,1.88,1.88,1.88,5.12,22.41223907,7.843462942,0,0
3/28/2021 12:00,11.75289822,-3.388899256,-12,-12,-19.1,-19.1,-12,0.02,17.94900703,2.396467925,0,-83
3/28/2021 13:00,9.215766907,0.866705259,-2.99,20.38,-2.99,20.38,-2.99,-9.55,9.651543617,-0.325350029,187,0
3/28/2021 14:00,12.84305477,3.930666633,-12,6.72,-12,6.72,-12,-18.25,11.31609154,-0.296540089,187,0
3/28/2021 15:00,16.9371891,10.16426147,-24.16,-24.16,-24.18,-24.18,-24.16,-29.99,18.07156944,6.081691911,0,-50
3/28/2021 16:00,27.07704926,15.56679213,-12.14,-12.14,-12.14,-12.14,-12.14,-1.81,22.45746231,13.55910006,0,0
3/28/2021 17:00,32.76124573,25.92573271,4.55,28,4.55,28,4.55,9,20.92391586,19.13087694,35,0
3/28/2021 18:00,41.49978638,39.12410705,35.3,35.3,35.3,35.3,35.3,42.4,20.46009827,23.82089553,0,0
3/28/2021 19:00,47.93121338,43.1127919,43.04,43.04,43.04,43.04,43.04,56.12,30.75337982,28.44202688,0,0
3/28/2021 20:00,43.473423,37.39831427,48.34,48.34,48.34,48.34,48.34,54.62,31.56167984,26.71862431,0,0
3/28/2021 21:00,41.46407318,34.53701575,40.73,40.73,40.73,40.73,40.73,40.8,29.97021866,22.41303188,0,0
3/28/2021 22:00,36.73023605,36.08529517,40.63,40.63,32,40.63,40.63,37.5,23.84391594,19.96265845,0,0
3/28/2021 23:00,31.10630417,32.1813577,38.68,38.68,31.5,38.68,38.68,37.06,23.15171623,16.1857081,0,0
3/29/2021 0:00,27.12658882,21.89836119,27.56,27.56,27.56,27.56,27.56,36.92,22.0223999,24.84307377,0,0
3/29/2021 1:00,26.08848,20.81651818,22.24,22.24,12.84,22.24,22.24,43.77,20.29621506,20.70963623,0,0
3/29/2021 2:00,23.65596962,19.64379,22,22,9,22,22,38.62,17.71011353,19.0169069,0,0
3/29/2021 3:00,20.71046448,19.94093939,22.59,22.59,9,22.59,22.59,34,17.33436394,16.36929078,0,0
3/29/2021 4:00,18.79733276,22.12201325,22.9,22.9,10.3,22.9,22.9,34,15.71511745,17.05967287,0,0
3/29/2021 5:00,21.18670082,27.89060116,26.9,26.9,10.3,26.9,26.9,34,16.38015556,17.58272002,0,0
3/29/2021 6:00,29.41683006,36.91915878,26.88,26.88,11,26.88,26.88,34,15.66141319,22.5341914,0,-358
3/29/2021 7:00,41.05746078,35.06234663,45.82,45.82,33,45.82,45.82,3,15.24401569,17.84698645,0,0
3/29/2021 8:00,39.76394653,32.47997094,40.43,40.43,33,40.43,40.43,27.68,22.66328239,22.52071252,0,0
3/29/2021 9:00,27.64099503,20.91546883,44.01,44.01,33.5,44.01,44.01,30,23.95505714,21.02940663,0,0
3/29/2021 10:00,20.34760475,18.15765628,36.58,36.58,36.58,36.58,36.58,21.22,11.27732182,15.14483318,0,0
3/29/2021 11:00,14.89439392,10.46404243,28.58,28.58,28.58,28.58,28.58,1.88,13.83289051,9.739559775,0,0
3/29/2021 12:00,11.87944508,8.231343288,22.33,22.33,22.33,22.33,22.33,-19.1,2.140301943,6.028626478,0,0
3/29/2021 13:00,7.632719517,8.268465005,17.92,17.92,17.92,17.92,17.92,20.38,4.384212494,4.426325953,0,0
3/29/2021 14:00,10.49937534,10.11969703,17.13,17.13,17.13,17.13,17.13,6.72,6.712667465,3.055850112,0,0
3/29/2021 15:00,22.12503242,16.25436056,18.61,18.61,18.61,18.61,18.61,-24.18,17.51278114,9.23426338,0,0
3/29/2021 16:00,28.71332932,24.26206435,20.44,20.44,20.44,20.44,20.44,-12.14,19.32879448,10.17231397,0,0
3/29/2021 17:00,37.63038635,33.61013498,38.76,38.76,27.65,38.76,38.76,28,28.9627552,19.98735268,0,-9
3/29/2021 18:00,45.05755997,46.83814342,48.55,48.55,30,48.55,48.55,35.3,39.00476837,37.0333023,0,0
3/29/2021 19:00,53.16393661,48.49297224,38.05,38.05,24,38.05,38.05,43.04,49.6039772,32.03649172,0,-9
3/29/2021 20:00,51.5180397,40.10702735,38.46,38.46,26,38.46,38.46,48.34,36.84951782,29.32580221,0,-9
3/29/2021 21:00,47.97098923,35.50467776,38.53,38.53,19.75,38.53,38.53,40.73,34.17565536,23.76765782,0,0
3/29/2021 22:00,35.11978149,28.31977597,35.14,35.14,18,35.14,35.14,40.63,28.60378265,21.24703044,0,0
3/29/2021 23:00,30.70221138,23.15872336,34.34,34.34,9.88,34.34,34.34,38.68,28.85254478,16.84633023,0,0
3/30/2021 0:00,27.57708931,31.77542338,34.18,34.18,10.9,34.18,34.18,27.56,11.30953407,11.80407942,0,0
3/30/2021 1:00,28.20112801,32.16361189,33.99,33.99,33.99,33.99,33.99,22.24,15.28711796,12.01534926,0,0
3/30/2021 2:00,24.85638237,29.21260132,33.87,33.87,33.87,33.87,33.87,22,13.85195923,11.6610441,0,0
3/30/2021 3:00,24.87447548,27.06553882,33.93,33.93,29,33.93,33.93,22.59,15.40745831,12.58047661,0,0
3/30/2021 4:00,24.81263733,27.860404,29.6,29.6,29.6,29.6,29.6,22.9,18.08378601,15.3817066,0,0
3/30/2021 5:00,33.18647385,32.68366948,15.54,15.54,15.54,15.54,15.54,26.9,21.48425102,18.08726574,0,0
3/30/2021 6:00,42.81416702,38.98217425,50.47,50.47,32,50.47,50.47,26.88,17.47562599,20.79352966,0,0
3/30/2021 7:00,46.08469772,58.50666383,55.51,55.51,33.5,55.51,55.51,45.82,29.19183731,29.04966554,0,0
3/30/2021 8:00,42.05670929,50.85310858,50.48,50.48,33.5,50.48,50.48,40.43,30.35114861,30.24562996,0,0
3/30/2021 9:00,34.78617477,38.49550854,54.84,67.24,50.27,67.24,54.84,44.01,26.5004425,23.09704795,41,-9
3/30/2021 10:00,31.31490517,32.76809793,49.32,69,49.32,69,49.32,36.58,27.1815567,21.6130162,229,0
3/30/2021 11:00,29.23119926,32.54598415,42.81,70.31,42.81,70.31,42.81,28.58,21.59326935,20.07040238,266,0
3/30/2021 12:00,24.66080093,29.42824267,38.88,67.24,38.88,67.24,38.88,22.33,15.33890057,18.80780632,133,0
3/30/2021 13:00,23.21667671,26.44113731,38.5,38.5,26.4,26.4,38.5,17.92,10.88095379,19.53688694,0,-10
3/30/2021 14:00,26.2531929,28.57308975,38.06,60.6,20.44,60.6,38.06,17.13,10.85361099,20.42392631,44,-18
3/30/2021 15:00,29.39850616,32.98538393,38.2,60.6,38.2,60.6,38.2,18.61,21.87291336,21.37114674,72,0
3/30/2021 16:00,37.35955048,39.22456636,28.74,28.74,9,9,28.74,20.44,33.47886276,26.78234322,0,-48
3/30/2021 17:00,42.51028442,52.49514901,51.52,51.52,11.83,11.83,51.52,38.76,39.85783386,35.63016877,0,-67
3/30/2021 18:00,51.59143448,60.31745809,62.94,62.94,62.94,62.94,62.94,48.55,57.05970383,49.08254043,0,0
3/30/2021 19:00,56.10604858,63.2671871,70.52,80.69,70.52,80.69,70.52,38.05,49.10708237,39.02454362,193,0
3/30/2021 20:00,48.35235214,49.23885549,71.07,134.35,71.07,134.35,71.07,38.46,40.18087006,31.34312325,409,0
3/30/2021 21:00,45.92088318,44.71637655,63.44,63.44,63.44,63.44,63.44,38.53,33.2686882,27.40433789,0,0
3/30/2021 22:00,39.44825745,46.49901598,50.1,50.1,50.1,50.1,50.1,35.14,31.06882095,25.77524483,0,0
3/30/2021 23:00,35.55848694,34.29595231,50,66.57,50,66.57,50,34.34,24.46537018,26.32756046,87,0
3/31/2021 0:00,40.46920395,54.06116626,56.58,56.58,56.58,56.58,56.58,34.18,37.4932251,47.18820049,0,0
3/31/2021 1:00,39.60428238,57.191501,50.97,50.97,50.97,50.97,50.97,33.99,40.13693619,48.57924325,0,0
3/31/2021 2:00,39.04610443,51.99091734,50,50,50,50,50,33.87,39.66408157,38.59153998,0,0
3/31/2021 3:00,40.63226318,50.91317463,49.18,49.18,49.18,49.18,49.18,33.93,38.14177704,37.88868832,0,0
3/31/2021 4:00,43.63000107,56.90626759,48.33,59.02,48.33,59.02,48.33,29.6,42.12997818,41.52503898,109,0
3/31/2021 5:00,50.73115921,79.05515648,53.54,61.23,53.54,61.23,53.54,15.54,52.645298,42.29189226,98,0
3/31/2021 6:00,60.4661026,81.2152612,65.79,79.07,65.79,79.07,65.79,50.47,62.07133865,49.63719437,114,0
3/31/2021 7:00,65.10608673,84.76845124,75.11,75.11,75.11,75.11,75.11,55.51,68.19352722,59.81723922,0,0
3/31/2021 8:00,61.57053375,74.90860585,76.39,76.39,76.39,76.39,76.39,50.48,69.51444244,62.74642773,0,0
3/31/2021 9:00,53.53609848,68.49956748,65.98,65.98,65.98,65.98,65.98,67.24,63.50732803,52.92316433,0,0
3/31/2021 10:00,50.52780151,58.08438653,56.81,56.81,41,41,56.81,69,57.83771896,53.62923262,0,-24
3/31/2021 11:00,49.461586,58.4855532,50.71,50.71,40,50.71,50.71,70.31,50.04319,46.05548466,0,-5
3/31/2021 12:00,46.96493912,57.19695439,49,49,39,49,49,67.24,51.5115509,43.57267595,0,-4
3/31/2021 13:00,43.6591301,48.09359859,46.66,46.66,46.66,46.66,46.66,26.4,49.95602036,36.17206061,0,0
3/31/2021 14:00,46.19637299,47.30912238,43.09,44.34,43.09,43.09,43.09,60.6,50.13733292,36.48658803,64,0
3/31/2021 15:00,45.89916229,48.56768724,43.92,45,43.92,43.92,43.92,60.6,48.84093094,33.05035183,75,0
3/31/2021 16:00,55.0151062,52.35391932,46.79,46.79,46.79,46.79,46.79,9,51.99539185,31.63197727,0,0
3/31/2021 17:00,61.91170883,64.17133518,51.32,51.32,51.32,51.32,51.32,11.83,64.14465332,43.95503999,0,0
3/31/2021 18:00,73.94714355,81.35780816,67.16,67.16,67.16,67.16,67.16,62.94,75.83504486,57.67478717,0,0
3/31/2021 19:00,70.9797821,108.2352776,96.8,96.8,96.8,96.8,96.8,80.69,67.31513214,57.89866321,0,0
3/31/2021 20:00,61.17795181,77.98803138,78.6,78.6,78.6,78.6,78.6,134.35,56.4626236,58.95270365,0,0
3/31/2021 21:00,53.00219345,61.83836216,66.15,66.15,66.15,66.15,66.15,63.44,49.4653511,50.12044283,0,0
3/31/2021 22:00,47.13919449,67.28404182,62.9,62.9,62.9,62.9,62.9,50.1,46.02672958,48.49774703,0,0
3/31/2021 23:00,43.62600327,50.58166807,55.92,55.92,55.92,55.92,55.92,66.57,42.29173279,39.01685642,0,0
4/1/2021 0:00,44.57059097,49.47566143,54.38,86.6,54.38,86.6,54.38,56.58,46.59802628,51.21749109,475,0
4/1/2021 1:00,42.14757156,46.29757555,40.46,79.76,40.46,79.76,40.46,50.97,41.54611206,47.0289802,262,0
4/1/2021 2:00,40.69404602,43.08512033,40.44,40.44,40.44,40.44,40.44,50,39.42982483,42.66650754,0,0
4/1/2021 3:00,40.19113541,40.46512907,40.19,40.19,40.19,40.19,40.19,49.18,40.97270966,34.24123819,0,0
4/1/2021 4:00,42.27206802,40.98694318,39.68,39.68,39.68,39.68,39.68,59.02,44.78880692,39.84013784,0,0
4/1/2021 5:00,44.37250519,44.29704469,30.05,30.05,30.05,30.05,30.05,61.23,50.13289261,42.53545035,0,0
4/1/2021 6:00,49.99504089,47.82611214,51.77,51.77,51.77,51.77,51.77,79.07,53.65464783,47.22809375,0,0
4/1/2021 7:00,48.91003799,53.78870293,42.58,42.58,42.58,42.58,42.58,75.11,51.33073807,36.38546288,0,0
4/1/2021 8:00,46.33677292,49.19323568,43.58,43.58,43.58,43.58,43.58,76.39,47.53217697,42.74408566,0,0
4/1/2021 9:00,40.35930634,46.5537958,43.94,43.94,43.94,43.94,43.94,65.98,41.18005753,45.35135013,0,0
4/1/2021 10:00,36.89482117,40.97383522,43.7,43.7,43.7,43.7,43.7,41,39.67724991,39.77078212,0,0
4/1/2021 11:00,32.09987259,37.66716559,42.67,42.67,42.67,42.67,42.67,50.71,37.30807877,34.0168219,0,0
4/1/2021 12:00,30.62759399,35.34143355,41.07,41.07,41.07,41.07,41.07,49,33.43507767,31.71845647,0,0
4/1/2021 13:00,27.46781921,36.36759393,38.02,38.02,38.02,38.02,38.02,46.66,32.24328232,27.93806282,0,0
4/1/2021 14:00,30.29573059,35.69885772,35.39,35.39,35.39,35.39,35.39,43.09,34.50868225,27.28547371,0,0
4/1/2021 15:00,35.30869293,38.54922538,38.5,38.5,38.5,38.5,38.5,43.92,37.24753571,32.69731025,0,0
4/1/2021 16:00,41.81853104,42.6689572,42.01,42.01,42.01,42.01,42.01,46.79,34.94732285,34.013351,0,0
4/1/2021 17:00,48.10164642,52.02362906,49.35,49.35,49.35,49.35,49.35,51.32,42.24373245,40.58754901,0,0
4/1/2021 18:00,55.97394943,61.69687827,57.19,57.19,57.19,57.19,57.19,67.16,55.44267654,52.41129039,0,0
4/1/2021 19:00,58.10042572,60.74041224,63.58,63.58,37,63.58,63.58,96.8,50.46063995,54.59497684,0,-9
4/1/2021 20:00,49.08168411,54.86042986,66.41,66.41,66.41,66.41,66.41,78.6,43.06596756,49.71122228,0,0
4/1/2021 21:00,47.47445297,52.67760053,61.28,61.28,61.28,61.28,61.28,66.15,41.85951614,43.81094249,0,0
4/1/2021 22:00,44.0381279,49.11134474,58.83,58.83,58.83,58.83,58.83,62.9,42.12674332,36.6787267,0,0
4/1/2021 23:00,41.61344528,41.61195227,54.82,54.82,54.82,54.82,54.82,55.92,38.35874176,36.13358561,0,0
4/2/2021 0:00,47.70987701,45.14477686,54.24,54.24,54.24,54.24,54.24,86.6,49.96408081,40.07015539,0,0
4/2/2021 1:00,43.43650818,41.77890326,49.77,49.77,49.77,49.77,49.77,79.76,44.46406937,40.9779436,0,0
4/2/2021 2:00,40.86528397,38.49356725,40.44,58.49,40.44,58.49,40.44,40.44,42.53770447,30.78485162,71,0
4/2/2021 3:00,39.98220825,36.77149232,40.31,57.14,40.31,57.14,40.31,40.19,41.92715836,30.52453275,115,0
4/2/2021 4:00,39.60614395,35.37354086,40.17,57.14,40.17,57.14,40.17,39.68,38.16553116,32.04560449,107,0
4/2/2021 5:00,43.08488083,40.64816191,40.14,40.14,40.14,40.14,40.14,30.05,40.23339844,32.58726014,0,0
4/2/2021 6:00,47.04179001,40.54410748,48.23,48.23,48.23,48.23,48.23,51.77,46.30683899,30.26599889,0,0
4/2/2021 7:00,50.38996506,40.03217906,49.73,55.51,49.73,55.51,49.73,42.58,49.18484116,32.49689206,43,0
4/2/2021 8:00,49.32327271,38.71201612,29.66,59.89,29.66,59.89,29.66,43.58,45.5369339,37.12111228,99,0
4/2/2021 9:00,41.25749969,34.37538537,38.54,38.54,38.54,38.54,38.54,43.94,37.49117661,34.59903656,0,0
4/2/2021 10:00,35.04232407,30.10279832,44.46,44.46,44.46,44.46,44.46,43.7,31.9214077,31.94602569,0,0
4/2/2021 11:00,28.40377235,25.81120925,40.4,40.4,40.4,40.4,40.4,42.67,27.22706413,25.72789979,0,0
4/2/2021 12:00,27.27215004,22.53840462,28.26,28.26,28.26,28.26,28.26,41.07,25.86366272,22.01015609,0,0
4/2/2021 13:00,24.06339073,22.05669305,0.07,0.07,0.07,0.07,0.07,38.02,26.33851242,20.44644267,0,0
4/2/2021 14:00,26.31036758,22.44451047,-11.83,6.72,-11.83,6.72,-11.83,35.39,24.03973389,21.55990853,128,0
4/2/2021 15:00,29.43709755,25.02428904,-0.38,-0.38,-0.38,-0.38,-0.38,38.5,25.69152069,23.74373375,0,0
4/2/2021 16:00,37.98745346,32.29655281,-12.9,-12.9,-12.9,-12.9,-12.9,42.01,33.99302673,26.82320274,0,0
4/2/2021 17:00,46.2648735,39.70803741,16.22,16.22,16.22,16.22,16.22,49.35,41.61263657,38.71971653,0,0
4/2/2021 18:00,51.10648727,45.03458551,42,42,25,42,42,57.19,44.3977356,47.84841086,0,0
4/2/2021 19:00,52.76984406,46.22903478,49.72,49.72,34,49.72,49.72,63.58,48.61641693,45.10601323,0,-9
4/2/2021 20:00,49.37643051,44.59242477,49.52,49.52,49.52,49.52,49.52,66.41,45.44632339,37.37762875,0,0
4/2/2021 21:00,46.45835114,45.49547161,39.94,39.94,39.94,39.94,39.94,61.28,40.99223328,35.45924761,0,0
4/2/2021 22:00,42.28802109,39.29176341,38.97,38.97,38.97,38.97,38.97,58.83,31.10909843,31.35251051,0,0
4/2/2021 23:00,33.87062454,34.22957198,38.58,38.58,38.58,38.58,38.58,54.82,33.54321671,28.92168537,0,0
4/3/2021 0:00,35.52729416,39.05519385,40.87,40.87,40.87,40.87,40.87,54.24,29.44915199,36.49222817,0,0
4/3/2021 1:00,35.42232895,41.32413305,38.4,38.4,38.4,38.4,38.4,49.77,30.10136986,33.09188054,0,0
4/3/2021 2:00,35.6036377,36.05360106,37.51,37.51,37.51,37.51,37.51,58.49,30.12839317,30.11443789,0,0
4/3/2021 3:00,37.09178162,41.87065386,37.23,37.23,37.23,37.23,37.23,57.14,30.798069,31.95735483,0,0
4/3/2021 4:00,38.44869995,42.07806853,37.1,37.1,34,37.1,37.1,57.14,28.07864189,30.09415332,0,0
4/3/2021 5:00,40.65646744,46.65179295,37.68,37.68,34,37.68,37.68,40.14,36.51232529,32.24579838,0,0
4/3/2021 6:00,41.99067307,43.68299504,40.1,40.1,40.1,40.1,40.1,48.23,38.2545929,33.47347592,0,0
4/3/2021 7:00,43.58296204,38.56807578,41.76,41.76,41.76,41.76,41.76,55.51,42.79817963,30.89172364,0,0
4/3/2021 8:00,40.24614716,40.85265701,45.88,45.88,45.88,45.88,45.88,59.89,51.97120285,40.47798336,0,0
4/3/2021 9:00,36.84774017,37.84728748,47.14,47.14,47.14,47.14,47.14,38.54,45.03764343,35.37487628,0,0
4/3/2021 10:00,34.87366486,33.07177864,41.08,41.08,41.08,41.08,41.08,44.46,32.40653992,31.64347955,0,0
4/3/2021 11:00,27.49699211,28.71882445,37.15,37.15,21,37.15,37.15,40.4,25.41001129,28.7207497,0,-7
4/3/2021 12:00,28.37458038,26.04819035,33.89,33.89,9.96,33.89,33.89,28.26,20.43789101,25.39063621,0,-8
4/3/2021 13:00,25.10051918,22.71171003,23.7,23.7,0.5,0.5,23.7,0.07,21.03629875,22.91386157,0,-17
4/3/2021 14:00,24.68424225,22.63513233,16.79,16.79,-2,-2,16.79,6.72,22.41510201,23.2116934,0,-1712
4/3/2021 15:00,27.41594887,24.5702326,9.75,9.75,-2,-2,9.75,-0.38,28.39149475,27.63160119,0,-55
4/3/2021 16:00,32.24332428,31.6719914,21.96,21.96,-0.5,-0.5,21.96,-12.9,36.02796936,35.25373917,0,-15
4/3/2021 17:00,42.7832222,43.90285312,39.83,39.83,4.54,39.83,39.83,16.22,43.18693924,40.32060957,0,-9
4/3/2021 18:00,52.01470184,56.44693095,49.9,49.9,13.5,49.9,49.9,42,47.28124237,46.16287028,0,0
4/3/2021 19:00,52.3450737,55.90767203,55.06,55.06,34,55.06,55.06,49.72,53.61840057,50.52604069,0,0
4/3/2021 20:00,44.92128372,49.81247964,57.53,57.53,57.53,57.53,57.53,49.52,39.60828018,43.81570639,0,0
4/3/2021 21:00,41.69477463,48.36419128,53.2,53.2,53.2,53.2,53.2,39.94,38.50582123,37.63679886,0,0
4/3/2021 22:00,36.68660736,38.44799156,51.48,51.48,35.85,51.48,51.48,38.97,37.71573257,40.59811556,0,0
4/3/2021 23:00,34.74169159,38.19370265,48.44,48.44,48.44,48.44,48.44,38.58,33.29579163,33.19714962,0,0
4/4/2021 0:00,39.70161819,38.12952701,47.46,57.14,47.46,57.14,47.46,40.87,36.92721176,40.01370922,124,0
4/4/2021 1:00,35.38165665,35.53790059,40.58,40.58,40.58,40.58,40.58,38.4,36.22429276,38.16781803,0,0
4/4/2021 2:00,34.44163895,32.55706011,39.75,39.75,28,39.75,39.75,37.51,35.38053894,28.78584726,0,0
4/4/2021 3:00,34.75004196,31.36629489,39.59,39.59,28,39.59,39.59,37.23,33.5422821,27.81213641,0,0
4/4/2021 4:00,33.37861633,27.9932316,38.46,38.46,34,38.46,38.46,37.1,30.56594658,26.09872095,0,0
4/4/2021 5:00,32.75523758,31.73150397,37.58,37.58,37.58,37.58,37.58,37.68,32.71859741,27.18846212,0,0
4/4/2021 6:00,36.22306061,29.54120241,34.6,34.6,34.6,34.6,34.6,40.1,35.54010773,23.10452034,0,0
4/4/2021 7:00,35.42372894,28.7499459,34.52,34.52,30,34.52,34.52,41.76,39.884758,26.26101422,0,0
4/4/2021 8:00,34.22944641,24.41397686,33.33,33.33,31,33.33,33.33,45.88,41.41188812,24.62830664,0,0
4/4/2021 9:00,27.74252319,19.09908698,31.39,31.39,31.39,31.39,31.39,47.14,37.23693085,21.47463964,0,0
4/4/2021 10:00,25.86875153,15.73998285,20.37,20.37,20.37,20.37,20.37,41.08,29.95066833,15.12358181,0,0
4/4/2021 11:00,21.45741653,13.82821513,16.25,16.25,16.25,16.25,16.25,37.15,21.14156723,12.15576215,0,0
4/4/2021 12:00,18.40824699,8.743011998,18.07,18.07,18.07,18.07,18.07,33.89,18.57027054,8.245230133,0,0
