Time (UTC),Spot Price 2025,Spot Price 2035,Spot Price 2045,DA forecast,Realised production
2014-11-05 16.58.47,52.47,46.706,45.499,0.9906,0.4767
2014-11-05 17.58.47,52.47,46.533,45.499,1,0.6098
2014-11-05 18.58.47,42.146,46.533,45.499,1,0.7046
2014-11-05 19.58.47,37.63,46.533,45.499,0.9999,0.7507
2014-11-05 20.58.47,36.353,46.533,45.499,0.9998,0.7851
2014-11-05 21.58.47,37.158,46.533,45.499,0.991,0.6978
2014-11-05 22.58.47,36.353,46.533,45.499,0.9797,0.6372
2014-11-05 23.58.47,34.207,44.915,43.91,0.8533,0.6138
2014-11-06 00.58.47,34.207,44.915,43.91,0.7838,0.5327
2014-11-06 01.58.47,34.207,44.915,43.91,0.8166,0.509
2014-11-06 02.58.47,34.207,44.915,43.91,0.6562,0.3938
2014-11-06 03.58.47,34.207,44.915,43.91,0.7306,0.3659
2014-11-06 04.58.47,34.339,44.915,43.91,0.8576,0.3917
2014-11-06 05.58.47,34.851,43.191,40.605,0.9412,0.4737
2014-11-06 06.58.47,47.68,43.248,41.316,0.8961,0.4512
2014-11-06 07.58.47,36.297,41.881,41.316,0.8816,0.4357
2014-11-06 08.58.47,34.868,42.966,41.628,0.7529,0.4003
2014-11-06 09.58.47,35.116,44.915,42.303,0.4455,0.2549
2014-11-06 10.58.47,34.894,44.915,43.487,0.39,0.2039
2014-11-06 11.58.47,34.788,45.144,43.667,0.2739,0.1467
2014-11-06 12.58.47,34.882,45.189,43.667,0.2201,0.0977
2014-11-06 13.58.47,35.421,45.832,43.686,0.2359,0.0869
2014-11-06 14.58.47,37.034,47.329,45.492,0.2893,0.1026
2014-11-06 15.58.47,37.897,47.329,45.492,0.2505,0.09
2014-11-06 16.58.47,37.897,47.329,45.492,0.1927,0.0685
2014-11-06 17.58.47,37.022,47.329,45.492,0.1363,0.0203
2014-11-06 18.58.47,36.007,47.329,45.492,0.1105,0
2014-11-06 19.58.47,35.28,47.329,45.492,0.0901,0
2014-11-06 20.58.47,35.127,47.329,45.492,0.0827,0
2014-11-06 21.58.47,35.127,47.329,45.492,0.1503,0
2014-11-06 22.58.47,35.127,47.329,45.492,0.1133,0
2014-11-06 23.58.47,33.503,41.61,14.4,0,0
2014-11-07 00.58.47,33.06,41.525,14.4,0,0
2014-11-07 01.58.47,32.905,41.525,14.4,0,0
2014-11-07 02.58.47,32.905,41.525,14.4,0,0
2014-11-07 03.58.47,33.43,41.525,14.4,0,0
2014-11-07 04.58.47,34.402,41.61,14.4,0,0
2014-11-07 05.58.47,37.647,46.498,14.362,0,0.0059
2014-11-07 06.58.47,44.555,45.751,14.355,0,0.0202
2014-11-07 07.58.47,34.203,41.859,14.235,0,0.0462
2014-11-07 08.58.47,33.828,40.913,13.27,0.0267,0.0958
2014-11-07 09.58.47,33.936,41.104,12.241,0.1061,0.1735
2014-11-07 10.58.47,33.721,40.913,12.241,0.1561,0.219
2014-11-07 11.58.47,33.055,40.913,12.241,0.1315,0.2306
2014-11-07 12.58.47,32.905,40.913,12.43,0.1501,0.2152
2014-11-07 13.58.47,32.905,40.913,12.881,0.1532,0.2178
2014-11-07 14.58.47,34.61,41.472,14.4,0.2102,0.2939
2014-11-07 15.58.47,34.346,41.074,14.4,0.3038,0.387
2014-11-07 16.58.47,32.496,40.943,14.4,0.3965,0.4578
2014-11-07 17.58.47,31.801,40.943,14.4,0.5265,0.5315
2014-11-07 18.58.47,30.1,40.943,14.4,0.6413,0.6238
2014-11-07 19.58.47,27.564,40.943,14.4,0.6181,0.5845
2014-11-07 20.58.47,27.177,40.943,14.4,0.6306,0.6083
2014-11-07 21.58.47,27.177,40.943,14.4,0.5797,0.4969
2014-11-07 22.58.47,27.177,40.943,14.4,0.563,0.4775
2014-11-07 23.58.47,24.948,16.702,13.694,0.6619,0.4323
2014-11-08 00.58.47,24.944,16.702,13.694,0.5393,0.3641
2014-11-08 01.58.47,24.325,16.702,13.694,0.4948,0.2959
2014-11-08 02.58.47,24.325,16.702,13.694,0.5569,0.3171
2014-11-08 03.58.47,24.172,16.702,13.694,0.6996,0.3876
2014-11-08 04.58.47,24.172,16.702,13.694,0.6419,0.3987
2014-11-08 05.58.47,24.172,16.702,13.694,0.63,0.4044
2014-11-08 06.58.46,24.172,15.863,13.694,0.6334,0.3811
2014-11-08 07.58.46,23.336,7.471,13.167,0.5067,0.3383
2014-11-08 08.58.46,22.069,3.923,10.83,0.5025,0.3316
2014-11-08 09.58.46,22.069,3.933,10.83,0.4814,0.3469
2014-11-08 10.58.46,22.069,3.933,10.954,0.4543,0.337
2014-11-08 11.58.46,22.069,3.933,11.102,0.5166,0.335
2014-11-08 12.58.46,22.899,3.968,12.893,0.3582,0.2055
2014-11-08 13.58.46,23.624,7.528,13.418,0.3653,0.2099
2014-11-08 14.58.46,24.325,16.702,13.694,0.4157,0.2272
2014-11-08 15.58.46,26.86,16.702,13.694,0.3576,0.205
2014-11-08 16.58.46,34.391,16.702,13.694,0.3232,0.2128
2014-11-08 17.58.46,34.865,16.702,13.694,0.3586,0.2206
2014-11-08 18.58.46,31.807,16.702,13.694,0.3327,0.2112
2014-11-08 19.58.46,31.58,16.702,13.694,0.3394,0.2076
2014-11-08 20.58.46,31.079,16.702,13.694,0.3081,0.1931
2014-11-08 21.58.46,26.421,16.702,13.694,0.3102,0.1925
2014-11-08 22.58.46,25.308,16.702,13.694,0.3415,0.2028
2014-11-08 23.58.46,33.755,47.7,46.413,0,0.2225
2014-11-09 00.58.46,28.848,47.7,46.413,0.002,0.1996
2014-11-09 01.58.46,25.982,47.7,46.413,0.0049,0.2235
2014-11-09 02.58.46,25.982,47.7,46.413,0.0136,0.274
2014-11-09 03.58.46,25.982,47.7,46.413,0.063,0.3082
2014-11-09 04.58.46,25.982,47.7,46.413,0.0492,0.3049
2014-11-09 05.58.46,25.982,47.7,46.413,0.0655,0.2935
2014-11-09 06.58.46,23.453,47.693,46.413,0.0825,0.3271
2014-11-09 07.58.46,22.442,43.267,44.468,0.1253,0.3585
2014-11-09 08.58.46,23.453,41.022,41.656,0.1751,0.3468
2014-11-09 09.58.46,23.453,41.022,41.656,0.1998,0.3438
2014-11-09 10.58.46,23.453,41.022,41.656,0.1627,0.2959
2014-11-09 11.58.46,23.453,41.022,41.656,0.1619,0.2809
2014-11-09 12.58.46,23.453,41.022,42.698,0.2071,0.336
2014-11-09 13.58.46,26.04,43.214,45.223,0.2119,0.3451
2014-11-09 14.58.46,27.073,47.7,46.413,0.2151,0.3434
2014-11-09 15.58.46,30.02,47.715,46.413,0.2265,0.3271
2014-11-09 16.58.46,26.04,47.7,46.413,0.2875,0.3411
2014-11-09 17.58.46,25.982,47.7,46.413,0.4136,0.4143
2014-11-09 18.58.46,26.216,47.7,46.413,0.4236,0.3866
2014-11-09 19.58.46,37.501,47.83,46.413,0.3276,0.2877
2014-11-09 20.58.46,37.501,47.902,46.56,0.2201,0.2174
2014-11-09 21.58.46,37.527,47.998,46.56,0.1655,0.1804
2014-11-09 22.58.46,37.771,48.219,46.56,0.0842,0.1335
2014-11-09 23.58.46,33.623,44.348,44.362,0.1474,0.1318
2014-11-10 00.58.46,33.717,44.348,44.362,0.0955,0.1188
2014-11-10 01.58.46,33.717,44.828,44.362,0.0729,0.1343
2014-11-10 02.58.46,33.717,44.834,44.362,0.0675,0.1318
2014-11-10 03.58.46,34.263,44.834,44.362,0.0965,0.1378
2014-11-10 04.58.46,35.635,45.027,44.362,0.0644,0.1128
2014-11-10 05.58.46,39.846,45.975,44.006,0.0713,0.1298
2014-11-10 06.58.46,45.01,45.028,43.909,0.1392,0.1786
2014-11-10 07.58.46,35.741,44.773,43.525,0.1059,0.1921
2014-11-10 08.58.46,33.992,43.169,42.84,0.1532,0.2168
2014-11-10 09.58.46,33.864,42.889,42.051,0.1189,0.1578
2014-11-10 10.58.46,32.519,42.889,42.051,0.1167,0.1509
2014-11-10 11.58.46,32.519,43.218,42.051,0.1161,0.1469
2014-11-10 12.58.46,33.271,43.218,43.098,0.1271,0.1594
2014-11-10 13.58.46,34.102,43.509,43.569,0.1222,0.1511
2014-11-10 14.58.46,34.762,44.342,44.221,0.1042,0.1421
2014-11-10 15.58.46,35.54,44.483,44.362,0.1116,0.1449
2014-11-10 16.58.46,34.238,44.483,44.362,0.0955,0.1404
2014-11-10 17.58.46,33.731,44.071,44.362,0.1099,0.1748
2014-11-10 18.58.46,32.966,44.071,44.362,0.1622,0.2394
2014-11-10 19.58.46,32.777,44.071,44.362,0.2116,0.279
2014-11-10 20.58.46,32.777,44.071,44.362,0.1942,0.2425
2014-11-10 21.58.46,32.777,44.071,44.362,0.1246,0.2131
2014-11-10 22.58.46,32.777,44.071,44.362,0.0893,0.2192
2014-11-10 23.58.46,26.583,42.222,14.415,0.2012,0.2496
2014-11-11 00.58.46,26.583,42.222,14.415,0.1585,0.2383
2014-11-11 01.58.46,26.583,42.222,14.415,0.1566,0.2218
2014-11-11 02.58.46,26.777,42.222,14.415,0.1511,0.2092
2014-11-11 03.58.46,26.777,42.222,14.415,0.1647,0.1986
2014-11-11 04.58.46,33.51,42.222,14.415,0.2086,0.198
2014-11-11 05.58.46,34.306,43.475,13.912,0.2188,0.2031
2014-11-11 06.58.46,40.897,43.505,14.407,0.2103,0.1897
2014-11-11 07.58.46,33.931,40.602,13.852,0.2065,0.176
2014-11-11 08.58.46,32.905,37.678,12.286,0.175,0.1581
2014-11-11 09.58.46,32.169,37.678,11.32,0.1139,0.0883
2014-11-11 10.58.46,32.425,38.955,11.32,0.0699,0.0431
2014-11-11 11.58.46,32.868,39.94,11.393,0.0416,0.0065
2014-11-11 12.58.46,34.307,41.118,13.582,0.0486,0.0031
2014-11-11 13.58.46,35.559,42.222,13.692,0.0676,0.0143
2014-11-11 14.58.46,35.559,43.096,14.339,0.114,0.0545
2014-11-11 15.58.46,35.559,43.395,14.415,0.1376,0.095
2014-11-11 16.58.46,34.635,43.096,14.415,0.1962,0.1332
2014-11-11 17.58.46,33.882,42.959,14.415,0.254,0.1716
2014-11-11 18.58.46,33.882,42.959,14.415,0.2467,0.1894
2014-11-11 19.58.46,33.188,42.89,14.415,0.361,0.2553
2014-11-11 20.58.46,33.51,42.795,14.415,0.5086,0.3383
2014-11-11 21.58.46,33.728,42.27,14.415,0.5162,0.3487
2014-11-11 22.58.46,33.51,42.434,14.415,0.5124,0.3306
2014-11-11 23.58.46,32.783,42.889,57.857,0.3401,0.3579
2014-11-12 00.58.46,32.783,42.889,57.857,0.3969,0.4679
2014-11-12 01.58.46,31.751,42.889,57.857,0.4292,0.535
2014-11-12 02.58.46,31.751,42.889,57.857,0.4419,0.5924
2014-11-12 03.58.46,31.751,42.889,57.857,0.5175,0.6302
2014-11-12 04.58.46,31.751,43.085,57.857,0.569,0.6172
2014-11-12 05.58.46,33.257,42.034,55.27,0.5719,0.6126
2014-11-12 06.58.46,36.184,41.623,55.43,0.7042,0.7033
2014-11-12 07.58.46,32.168,41.051,54.065,0.6821,0.7811
2014-11-12 08.58.46,30.557,41.051,52.903,0.5934,0.7454
2014-11-12 09.58.46,25.015,40.607,54.348,0.5068,0.6735
2014-11-12 10.58.45,25.015,40.489,55.11,0.5782,0.6972
2014-11-12 11.58.45,24.899,40.489,55.955,0.5765,0.6626
2014-11-12 12.58.45,24.226,39.437,55.955,0.5023,0.6178
2014-11-12 13.58.45,24.105,36.999,55.955,0.5787,0.695
2014-11-12 14.58.45,24.105,36.259,55.955,0.6296,0.7074
2014-11-12 15.58.45,34.307,36.259,56.915,0.7298,0.7776
2014-11-12 16.58.45,35.116,36.259,57.447,0.7468,0.7532
2014-11-12 17.58.45,37.101,36.259,57.447,0.795,0.6855
2014-11-12 18.58.45,33.694,36.259,57.447,0.7096,0.6486
2014-11-12 19.58.45,33.871,36.259,57.447,0.6838,0.6577
2014-11-12 20.58.45,33.807,36.449,57.447,0.66,0.6559
2014-11-12 21.58.45,33.421,36.449,57.447,0.6684,0.5978
2014-11-12 22.58.45,33.871,42.889,57.447,0.5074,0.5188
2014-11-12 23.58.45,34.729,24.214,45.094,0.4278,0.4524
2014-11-13 00.58.45,34.969,24.352,45.094,0.4057,0.3978
2014-11-13 01.58.45,34.729,24.144,45.094,0.3791,0.3604
2014-11-13 02.58.45,34.729,24.144,45.094,0.2986,0.3205
2014-11-13 03.58.45,35.006,24.279,45.094,0.3005,0.304
2014-11-13 04.58.45,37.197,24.281,45.583,0.333,0.2985
2014-11-13 05.58.45,39.421,24.542,42.047,0.3514,0.3016
2014-11-13 06.58.45,45.885,25.047,43.869,0.3558,0.3131
2014-11-13 07.58.45,39.421,24.33,41.194,0.3453,0.2937
2014-11-13 08.58.45,33.475,23.318,41.194,0.3989,0.286
2014-11-13 09.58.45,32.739,24.635,42.99,0.3586,0.2408
2014-11-13 10.58.45,32.739,24.91,43.389,0.2974,0.2186
2014-11-13 11.58.45,32.739,24.998,43.838,0.2622,0.1992
2014-11-13 12.58.45,34.334,24.998,43.979,0.2685,0.2181
2014-11-13 13.58.45,35.756,24.998,44.013,0.259,0.2278
2014-11-13 14.58.45,41.133,24.98,45.094,0.2215,0.2132
2014-11-13 15.58.45,41.362,23.859,45.094,0.2039,0.2312
2014-11-13 16.58.45,35.411,23.859,45.094,0.2663,0.3176
2014-11-13 17.58.45,34.729,23.859,45.094,0.3625,0.419
2014-11-13 18.58.45,34.729,23.859,45.094,0.2578,0.4203
2014-11-13 19.58.45,34.729,23.859,45.094,0.2038,0.3642
2014-11-13 20.58.45,34.729,23.859,45.094,0.1624,0.285
2014-11-13 21.58.45,34.753,23.859,45.094,0.1111,0.2393
2014-11-13 22.58.45,34.753,23.897,45.094,0.0866,0.2241
2014-11-13 23.58.45,33.224,43.76,13.503,0.0621,0.2093
2014-11-14 00.58.45,33.076,43.76,13.503,0.0666,0.2373
2014-11-14 01.58.45,25.007,43.152,13.503,0.1191,0.2793
2014-11-14 02.58.45,25.007,43.152,13.503,0.1767,0.3114
2014-11-14 03.58.45,25.007,43.152,13.503,0.2082,0.3323
2014-11-14 04.58.45,25.736,43.158,13.503,0.2158,0.3444
2014-11-14 05.58.45,31.717,42.943,13.406,0.2682,0.3359
2014-11-14 06.58.45,33.467,42.535,13.37,0.2444,0.3304
2014-11-14 07.58.45,32.361,41.663,12.935,0.2179,0.3328
2014-11-14 08.58.45,31.714,39.909,10.97,0.2099,0.3295
2014-11-14 09.58.45,27.151,39.651,10.97,0.225,0.3572
2014-11-14 10.58.45,27.151,39.651,10.97,0.1979,0.3841
2014-11-14 11.58.45,27.303,40.471,11.942,0.205,0.4395
2014-11-14 12.58.45,26.364,42.26,12.961,0.2524,0.4601
2014-11-14 13.58.45,25.374,43.004,13.503,0.3163,0.495
2014-11-14 14.58.45,24.318,42.286,13.503,0.3907,0.5817
2014-11-14 15.58.45,24.007,41.686,13.503,0.5116,0.6565
2014-11-14 16.58.45,23.396,41.487,13.503,0.5371,0.6167
2014-11-14 17.58.45,22.305,41.487,13.503,0.5741,0.6058
2014-11-14 18.58.45,22.305,41.487,13.503,0.6376,0.6534
2014-11-14 19.58.45,22.305,41.487,13.503,0.6121,0.658
2014-11-14 20.58.45,22.305,41.487,13.503,0.625,0.5935
2014-11-14 21.58.45,22.305,41.487,13.503,0.6153,0.5572
2014-11-14 22.58.45,22.305,41.487,13.503,0.582,0.5837
2014-11-14 23.58.45,22.385,40.744,19.265,0.7614,0.763
2014-11-15 00.58.45,22.385,40.744,19.265,0.7823,0.7811
2014-11-15 01.58.45,22.385,40.744,19.265,0.6566,0.7418
2014-11-15 02.58.45,22.385,40.744,19.265,0.6808,0.7615
2014-11-15 03.58.45,22.385,40.744,19.265,0.7624,0.8018
2014-11-15 04.58.45,22.385,40.744,19.265,0.8129,0.8114
2014-11-15 05.58.45,22.497,40.744,19.265,0.8193,0.8146
2014-11-15 06.58.45,22.497,40.741,19.265,0.8808,0.8333
2014-11-15 07.58.45,22.348,38.723,18.33,0.9437,0.8428
2014-11-15 08.58.45,21.662,37.874,17.128,0.9688,0.8266
2014-11-15 09.58.45,22.348,37.874,17.128,0.9489,0.7883
2014-11-15 10.58.45,22.348,37.874,17.128,0.8965,0.6918
2014-11-15 11.58.45,21.662,38.167,17.254,0.9234,0.7378
2014-11-15 12.58.45,21.662,40.422,18.608,0.9716,0.8857
2014-11-15 13.58.45,22.348,40.744,19.265,0.9728,0.841
2014-11-15 14.58.45,24.797,40.744,19.265,0.989,0.8369
2014-11-15 15.58.45,22.873,40.744,19.265,0.9986,0.8378
2014-11-15 16.58.45,23.076,40.744,19.265,0.9999,0.8558
2014-11-15 17.58.45,24.031,40.744,19.265,0.9998,0.8998
2014-11-15 18.58.45,24.797,40.744,19.265,0.9997,0.9264
2014-11-15 19.58.45,22.866,40.744,19.265,0.9998,0.9388
2014-11-15 20.58.45,22.385,40.744,19.265,0.9893,0.8707
2014-11-15 21.58.45,22.397,40.744,19.265,0.9701,0.753
2014-11-15 22.58.45,22.497,40.744,19.265,0.9739,0.8365
2014-11-15 23.58.45,23.724,43.41,44.712,0.8561,0.8808
2014-11-16 00.58.45,23.724,43.41,44.712,0.93,0.9099
2014-11-16 01.58.45,23.724,43.41,44.712,0.9672,0.9336
2014-11-16 02.58.45,23.724,43.41,44.712,0.9513,0.9147
2014-11-16 03.58.45,23.724,43.41,44.712,0.971,0.9013
2014-11-16 04.58.45,23.724,43.41,44.712,0.972,0.8955
2014-11-16 05.58.45,23.724,43.41,44.712,0.9284,0.8832
2014-11-16 06.58.45,23.724,43.41,44.712,0.881,0.8713
2014-11-16 07.58.45,22.709,41.264,44.305,0.9113,0.8801
2014-11-16 08.58.45,22.991,33.457,42.546,0.934,0.9065
2014-11-16 09.58.45,25.277,33.457,42.546,0.8784,0.8014
2014-11-16 10.58.45,24.208,33.457,42.546,0.8671,0.7951
2014-11-16 11.58.45,23.653,33.457,42.576,0.9261,0.868
2014-11-16 12.58.45,23.653,40.026,42.604,0.9467,0.8859
2014-11-16 13.58.45,23.724,42.859,44.712,0.9531,0.9275
2014-11-16 14.58.44,23.741,43.41,44.712,0.9546,0.9574
2014-11-16 15.58.44,24.031,43.41,44.712,0.9525,0.9689
2014-11-16 16.58.44,24.031,43.41,44.712,0.9781,0.9752
2014-11-16 17.58.44,24.626,43.41,44.712,0.9883,0.9763
2014-11-16 18.58.44,24.626,43.41,44.712,0.9908,0.9777
2014-11-16 19.58.44,28.483,43.41,44.712,0.9997,0.9863
2014-11-16 20.58.44,23.724,43.41,44.712,0.9942,0.9856
2014-11-16 21.58.44,23.724,43.41,44.712,0.9726,0.9672
2014-11-16 22.58.44,23.724,43.41,44.712,0.977,0.9652
2014-11-16 23.58.44,30.591,44.159,45.032,1,0.9591
2014-11-17 00.58.44,30.591,44.159,45.032,1,0.9462
2014-11-17 01.58.44,30.591,44.159,45.032,1,0.9207
2014-11-17 02.58.44,30.591,44.159,45.032,1,0.89
2014-11-17 03.58.44,30.974,44.159,45.032,1,0.8476
2014-11-17 04.58.44,32.304,44.159,45.032,1,0.8166
2014-11-17 05.58.44,33.337,45.01,44.278,0.9998,0.765
2014-11-17 06.58.44,35.944,45.603,44.533,0.9997,0.6738
2014-11-17 07.58.44,35.423,45.385,43.325,0.9883,0.6186
2014-11-17 08.58.44,33.874,45.285,43.1,0.9676,0.5734
2014-11-17 09.58.44,34.21,45.285,43.1,0.9329,0.4989
2014-11-17 10.58.44,34.365,45.285,43.199,0.9053,0.4907
2014-11-17 11.58.44,35.111,45.285,44.018,0.8802,0.479
2014-11-17 12.58.44,36.889,46.501,44.512,0.729,0.4194
2014-11-17 13.58.44,39.06,46.595,44.798,0.5858,0.3695
2014-11-17 14.58.44,40.204,47.072,45.032,0.4502,0.2889
2014-11-17 15.58.44,39.81,47.164,45.032,0.4226,0.2467
2014-11-17 16.58.44,35.455,46.357,45.032,0.4111,0.2348
2014-11-17 17.58.44,34.378,46.324,45.032,0.4384,0.255
2014-11-17 18.58.44,34.378,46.324,45.032,0.434,0.2589
2014-11-17 19.58.44,34.289,46.725,45.032,0.3843,0.2305
2014-11-17 20.58.44,34.289,46.826,45.032,0.2698,0.2233
2014-11-17 21.58.44,34.289,46.949,45.032,0.2165,0.2261
2014-11-17 22.58.44,34.289,46.826,45.032,0.1679,0.1911
2014-11-17 23.58.44,35.403,45.313,44.758,0.1282,0.1815
2014-11-18 00.58.44,34.958,45.157,44.758,0.1202,0.1955
2014-11-18 01.58.44,32.906,44.883,44.758,0.1575,0.2254
2014-11-18 02.58.44,32.906,44.883,44.758,0.1759,0.2494
2014-11-18 03.58.44,32.906,44.883,44.758,0.1903,0.2597
2014-11-18 04.58.44,32.906,44.962,44.758,0.1702,0.2522
2014-11-18 05.58.44,35.189,44.796,43.848,0.201,0.2483
2014-11-18 06.58.44,37.529,44.975,43.534,0.2338,0.2925
2014-11-18 07.58.44,33.883,44.439,43.455,0.2793,0.3725
2014-11-18 08.58.44,32.906,43.492,43.068,0.3123,0.4412
2014-11-18 09.58.44,34.251,43.492,42.568,0.3498,0.4319
2014-11-18 10.58.44,34.412,43.492,42.568,0.3727,0.4293
2014-11-18 11.58.44,31.006,43.492,42.568,0.3144,0.3996
2014-11-18 12.58.44,34.882,43.492,43.643,0.2176,0.3382
2014-11-18 13.58.44,33.94,43.868,44.358,0.202,0.3512
2014-11-18 14.58.44,33.883,44.883,44.758,0.1859,0.3618
2014-11-18 15.58.44,32.906,45.055,44.758,0.1518,0.3603
2014-11-18 16.58.44,32.906,44.883,44.758,0.144,0.3459
2014-11-18 17.58.44,31.921,44.883,44.758,0.1652,0.3367
2014-11-18 18.58.44,31.639,44.883,44.758,0.2033,0.3494
2014-11-18 19.58.44,31.276,44.883,44.758,0.1861,0.3484
2014-11-18 20.58.44,30.753,44.883,44.758,0.179,0.3467
2014-11-18 21.58.44,30.753,44.883,44.758,0.1693,0.3684
2014-11-18 22.58.44,30.753,44.883,44.758,0.176,0.3935
2014-11-18 23.58.44,36.016,49.918,51.71,0.4031,0.3747
2014-11-19 00.58.44,36.016,49.918,51.71,0.4072,0.3467
2014-11-19 01.58.44,36.016,49.918,51.71,0.364,0.3206
2014-11-19 02.58.44,45.393,49.918,51.71,0.3493,0.3027
2014-11-19 03.58.44,45.393,49.918,51.71,0.3544,0.2939
2014-11-19 04.58.44,46.498,49.918,51.71,0.2932,0.259
2014-11-19 05.58.44,48.762,49.277,46.019,0.304,0.2268
2014-11-19 06.58.44,70.108,49.96,46.625,0.3088,0.2184
2014-11-19 07.58.44,60.993,49.742,46.87,0.3119,0.2096
2014-11-19 08.58.44,53.733,49.851,48.671,0.2933,0.1803
2014-11-19 09.58.44,51.247,49.851,48.975,0.3098,0.1516
2014-11-19 10.58.44,51.247,49.868,49.097,0.3422,0.1418
2014-11-19 11.58.44,52.514,49.942,49.875,0.2763,0.1048
2014-11-19 12.58.44,60.585,50.584,50.047,0.2195,0.0974
2014-11-19 13.58.44,69.544,51.081,50.911,0.1819,0.0915
2014-11-19 14.58.44,74.956,51.087,52.196,0.1947,0.094
2014-11-19 15.58.44,76.371,52.022,52.761,0.1733,0.088
2014-11-19 16.58.44,76.371,53.15,52.761,0.1645,0.0683
2014-11-19 17.58.44,74.956,54.647,52.761,0.1594,0.0489
2014-11-19 18.58.44,74.956,58.431,52.761,0.149,0.0434
2014-11-19 19.58.44,73.375,57.164,52.761,0.1438,0.0415
2014-11-19 20.58.44,69.832,55.472,52.761,0.1473,0.0337
2014-11-19 21.58.44,69.381,55.472,52.761,0.1193,0.0183
2014-11-19 22.58.44,65.697,55.472,52.761,0.1331,0.0018
2014-11-19 23.58.44,79.959,149.897,69.246,0,0
2014-11-20 00.58.44,79.959,149.897,69.246,0,0
2014-11-20 01.58.44,79.959,149.897,69.246,0,0
2014-11-20 02.58.44,79.959,149.897,69.246,0,0.0005
2014-11-20 03.58.44,79.959,149.897,69.246,0,0
2014-11-20 04.58.44,82.916,149.897,69.246,0,0
2014-11-20 05.58.44,98.135,68.233,56.635,0,0
2014-11-20 06.58.44,103.296,72.164,58.841,0,0
2014-11-20 07.58.44,98.579,70.215,57.431,0,0
2014-11-20 08.58.44,95.065,68.233,57.431,0,0
2014-11-20 09.58.44,92.662,67.945,57.431,0,0
2014-11-20 10.58.44,81.413,67.945,58.151,0,0
2014-11-20 11.58.44,81.413,68.776,58.665,0,0
2014-11-20 12.58.44,83.842,70.215,58.927,0,0
2014-11-20 13.58.44,93.365,147.29,60.764,0,0
2014-11-20 14.58.44,103.52,149.897,69.246,0,0
2014-11-20 15.58.44,114.03,149.897,69.246,0,0
2014-11-20 16.58.44,108.233,149.897,69.246,0,0
2014-11-20 17.58.44,99.243,149.897,69.246,0,0
2014-11-20 18.58.43,93.459,149.897,69.246,0,0
2014-11-20 19.58.43,87.915,149.897,69.246,0,0
2014-11-20 20.58.43,79.959,149.897,69.246,0,0
2014-11-20 21.58.43,79.959,149.897,69.246,0,0
2014-11-20 22.58.43,79.959,149.897,69.246,0,0
2014-11-20 23.58.43,70.909,100.977,59.902,0,0
2014-11-21 00.58.43,70.909,100.977,59.902,0,0
2014-11-21 01.58.43,70.909,100.977,59.902,0,0
2014-11-21 02.58.43,70.909,100.977,59.902,0,0
2014-11-21 03.58.43,70.909,100.977,59.902,0,0
2014-11-21 04.58.43,75.627,100.977,59.902,0,0
2014-11-21 05.58.43,102.642,68.691,57.506,0,0
2014-11-21 06.58.43,103.751,70.215,57.582,0,0
2014-11-21 07.58.43,90.553,69.021,57.582,0,0
2014-11-21 08.58.43,71.837,67.983,55.955,0,0
2014-11-21 09.58.43,70.152,67.983,55.955,0,0
2014-11-21 10.58.43,70.525,67.983,55.962,0,0
2014-11-21 11.58.43,71.144,68.776,57.221,0,0
2014-11-21 12.58.43,72.106,71.569,58.498,0,0
2014-11-21 13.58.43,80.953,82.031,59.078,0,0
2014-11-21 14.58.43,101.138,100.977,59.902,0,0
2014-11-21 15.58.43,101.138,100.977,59.902,0,0
2014-11-21 16.58.43,98.117,100.977,59.902,0,0
2014-11-21 17.58.43,73.797,100.977,59.902,0,0
2014-11-21 18.58.43,70.909,100.977,59.902,0,0
2014-11-21 19.58.43,70.909,100.977,59.902,0,0
2014-11-21 20.58.43,70.909,100.977,59.902,0,0
2014-11-21 21.58.43,70.909,100.977,59.902,0,0
2014-11-21 22.58.43,70.909,100.977,59.902,0,0
2014-11-21 23.58.43,46.155,49.196,49.061,0,0
2014-11-22 00.58.43,45.544,49.196,49.061,0,0
2014-11-22 01.58.43,45.588,49.196,49.061,0,0
2014-11-22 02.58.43,45.544,49.196,49.061,0,0
2014-11-22 03.58.43,45.493,49.196,49.061,0.0152,0.025
2014-11-22 04.58.43,45.493,49.196,49.061,0.0409,0.0603
2014-11-22 05.58.43,55.319,49.196,49.061,0.0253,0.0666
2014-11-22 06.58.43,63.035,49.196,49.061,0.0092,0.0583
2014-11-22 07.58.43,39.625,48.31,48.521,0.0062,0.0551
2014-11-22 08.58.43,35.513,46.835,46.529,0.0347,0.0907
2014-11-22 09.58.43,35.513,46.835,46.529,0.0831,0.1178
2014-11-22 10.58.43,35.513,46.835,46.529,0.0889,0.1035
2014-11-22 11.58.43,35.513,46.835,46.529,0.0877,0.0925
2014-11-22 12.58.43,35.513,47.436,48.438,0.0972,0.1125
2014-11-22 13.58.43,39.8,48.418,48.673,0.081,0.136
2014-11-22 14.58.43,51.753,49.196,49.061,0.0753,0.1621
2014-11-22 15.58.43,52.113,49.329,49.061,0.1064,0.2168
2014-11-22 16.58.43,51.049,49.196,49.061,0.0743,0.2079
2014-11-22 17.58.43,49.587,49.196,49.061,0.0804,0.2389
2014-11-22 18.58.43,43.981,49.196,49.061,0.1161,0.2825
2014-11-22 19.58.43,43.981,49.196,49.061,0.1046,0.2765
