Time (UTC),Spot Price 2025,Spot Price 2035,Spot Price 2045,DA forecast,Realised Production
2012-11-06 07.00.00,44.901,17.901,12.87,0.0995,0.0817
2012-11-06 08.00.00,33.883,15.445,11.949,0.1621,0.1329
2012-11-06 09.00.00,24.529,13.82,11.432,0.1929,0.1757
2012-11-06 10.00.00,23.445,13.229,9.915,0.2374,0.206
2012-11-06 11.00.00,22.641,12.735,9.839,0.3088,0.2653
2012-11-06 12.00.00,22.265,12.735,9.839,0.4096,0.3062
2012-11-06 13.00.00,22.265,12.735,9.884,0.4147,0.286
2012-11-06 14.00.00,22.586,12.735,10.888,0.4094,0.3019
2012-11-06 15.00.00,22.924,13.201,11.772,0.4052,0.3104
2012-11-06 16.00.00,22.412,14.675,11.968,0.4115,0.3428
2012-11-06 17.00.00,21.925,14.675,11.968,0.5262,0.411
2012-11-06 18.00.00,21.802,14.675,11.968,0.6444,0.4786
2012-11-06 19.00.00,21.802,14.675,11.968,0.5639,0.4502
2012-11-06 20.00.00,21.802,14.675,11.968,0.6544,0.4827
2012-11-06 21.00.00,21.802,14.675,11.968,0.9646,0.8181
2012-11-06 22.00.00,21.802,14.675,11.968,0.9386,0.7381
2012-11-06 23.00.00,21.802,14.675,11.968,0.9199,0.6781
2012-11-07 00.00.00,22.158,15.478,4.893,0.6572,0.6872
2012-11-07 01.00.00,22.158,15.478,4.893,0.5937,0.6871
2012-11-07 02.00.00,22.158,15.478,4.893,0.5061,0.6209
2012-11-07 03.00.00,22.158,15.478,4.893,0.4181,0.5539
2012-11-07 04.00.00,22.158,15.478,4.893,0.3979,0.4835
2012-11-07 05.00.00,23.169,15.478,4.893,0.3998,0.4347
2012-11-07 06.00.00,24.478,15.17,4.712,0.364,0.3906
2012-11-07 07.00.00,35.056,15.008,4.376,0.4024,0.4018
2012-11-07 08.00.00,23.169,12.044,3.776,0.3649,0.4263
2012-11-07 09.00.00,23.169,8.676,3.776,0.4417,0.5632
2012-11-07 10.00.00,30.861,8.676,3.776,0.4513,0.5996
2012-11-07 11.00.00,24.592,8.676,3.776,0.5962,0.7124
2012-11-07 12.00.00,22.694,8.676,3.776,0.5389,0.6192
2012-11-07 13.00.00,22.59,8.676,3.776,0.3343,0.4081
2012-11-07 14.00.00,23.157,9.783,3.776,0.3877,0.4639
2012-11-07 15.00.00,24.717,14.493,4.677,0.4661,0.524
2012-11-07 16.00.00,24.871,15.527,4.893,0.5139,0.5505
2012-11-07 17.00.00,25.024,15.528,4.893,0.5767,0.5822
2012-11-07 18.00.00,24.557,15.528,4.893,0.7594,0.6555
2012-11-07 19.00.00,24.686,15.653,4.893,0.784,0.7244
2012-11-07 20.00.00,24.557,15.857,4.893,0.7605,0.7348
2012-11-07 21.00.00,24.308,15.857,4.893,0.7237,0.7196
2012-11-07 22.00.00,23.975,15.857,4.893,0.6946,0.6246
2012-11-07 23.00.00,23.125,15.857,4.893,0.6136,0.6261
2012-11-08 00.00.00,24.502,47.247,15.2,0.5623,0.5947
2012-11-08 01.00.00,24.502,47.247,15.2,0.5435,0.5339
2012-11-08 02.00.00,24.502,47.247,15.2,0.539,0.5153
2012-11-08 03.00.00,24.502,47.247,15.2,0.464,0.4948
2012-11-08 04.00.00,24.502,47.247,15.2,0.4528,0.4571
2012-11-08 05.00.00,25.491,47.247,15.2,0.4444,0.4038
2012-11-08 06.00.00,26.272,47.026,14.435,0.4803,0.4204
2012-11-08 07.00.00,27.077,46.885,11.718,0.3598,0.3191
2012-11-08 08.00.00,28.7,45.488,12.114,0.3371,0.2888
2012-11-08 09.00.00,27.476,42.579,12.045,0.4131,0.3024
2012-11-08 10.00.00,28.175,42.784,12.68,0.4783,0.3409
2012-11-08 11.00.00,30.69,42.784,12.753,0.4306,0.3358
2012-11-08 12.00.00,27.166,44.238,13.29,0.4147,0.3339
2012-11-08 13.00.00,29.112,46.98,14.334,0.3986,0.3409
2012-11-08 14.00.00,27.292,47.478,14.478,0.2971,0.2664
2012-11-08 15.00.00,26.866,47.448,15.2,0.2454,0.2375
2012-11-08 16.00.00,28.524,47.478,15.2,0.2062,0.232
2012-11-08 17.00.00,29.479,47.885,15.2,0.1782,0.2135
2012-11-08 18.00.00,30.307,47.885,15.2,0.1606,0.1931
2012-11-08 19.00.00,33.13,47.249,15.2,0.0769,0.1724
2012-11-08 20.00.00,34.26,47.247,15.2,0.0535,0.1543
2012-11-08 21.00.00,33.798,47.352,15.2,0.0343,0.1243
2012-11-08 22.00.00,32.946,47.564,15.2,0.0076,0.108
2012-11-08 23.00.00,33.013,47.988,15.2,0,0.0592
2012-11-09 00.00.00,31.838,42.95,16.134,0,0.0341
2012-11-09 01.00.00,32.365,43.106,16.134,0,0.0274
2012-11-09 02.00.00,33.059,43.244,16.287,0,0.0158
2012-11-09 03.00.00,33.596,43.244,16.349,0,0.0161
2012-11-09 04.00.00,34.507,43.966,16.774,0,0.0055
2012-11-09 05.00.00,37.006,46.647,16.869,0,0.0104
2012-11-09 06.00.00,47.352,54.782,17.055,0,0.0167
2012-11-09 07.00.00,47.451,46.73,17.248,0,0.006
2012-11-09 08.00.00,38.136,45.327,16.302,0,0.0125
2012-11-09 09.00.00,34.919,43.44,15.418,0,0.0333
2012-11-09 10.00.00,35.971,43.667,15.418,0,0.0149
2012-11-09 11.00.00,35.146,43.546,15.418,0,0.0267
2012-11-09 12.00.00,34.417,42.964,15.539,0.0036,0.1262
2012-11-09 13.00.00,33.882,42.884,15.949,0.0274,0.1369
2012-11-09 14.00.00,33.624,41.692,16.005,0.0517,0.1441
2012-11-09 15.00.00,33.933,41.692,16.134,0.0845,0.1744
2012-11-09 16.00.00,32.157,41.028,16.005,0.1422,0.2046
2012-11-09 17.00.00,22.622,29.779,16.005,0.1922,0.2283
2012-11-09 18.00.00,13.677,29.779,16.005,0.2479,0.2657
2012-11-09 19.00.00,13.57,29.779,16.005,0.3123,0.3207
2012-11-09 20.00.00,13.57,29.779,16.005,0.306,0.3309
2012-11-09 21.00.00,13.57,29.779,16.005,0.4125,0.391
2012-11-09 22.00.00,13.57,29.779,16.005,0.6052,0.5481
2012-11-09 23.00.00,13.57,29.779,16.005,0.5935,0.5953
2012-11-10 00.00.00,21.889,14.212,13.097,0.5892,0.5906
2012-11-10 01.00.00,21.889,14.212,13.097,0.5429,0.542
2012-11-10 02.00.00,21.889,14.212,13.097,0.4005,0.4576
2012-11-10 03.00.00,21.889,14.212,13.097,0.3348,0.3816
2012-11-10 04.00.00,21.889,14.212,13.097,0.3444,0.3667
2012-11-10 05.00.00,22.175,14.212,13.097,0.3025,0.3016
2012-11-10 06.00.00,22.175,14.212,13.097,0.2771,0.2743
2012-11-10 07.00.00,22.931,14.212,13.097,0.3171,0.2883
2012-11-10 08.00.00,22.672,9.86,12.45,0.3699,0.2835
2012-11-10 09.00.00,22.201,9.86,10.978,0.4124,0.2723
2012-11-10 10.00.00,22.914,11.856,10.978,0.5631,0.3836
2012-11-10 11.00.00,23.913,12.505,10.978,0.4308,0.2962
2012-11-10 12.00.00,24.437,12.704,11.334,0.3094,0.1987
2012-11-10 13.00.00,24.437,14.332,12.747,0.2948,0.2026
2012-11-10 14.00.00,25.214,14.48,13.138,0.3124,0.189
2012-11-10 15.00.00,25.679,14.891,13.138,0.2729,0.134
2012-11-10 16.00.00,25.259,14.721,13.138,0.41,0.1982
2012-11-10 17.00.00,30.831,14.848,13.138,0.3985,0.1784
2012-11-10 18.00.00,31.594,14.917,13.138,0.348,0.1744
2012-11-10 19.00.00,31.594,14.945,13.138,0.2872,0.1619
2012-11-10 20.00.00,26.248,14.891,13.138,0.2366,0.1208
2012-11-10 21.00.00,24.662,14.891,13.138,0.2685,0.1406
2012-11-10 22.00.00,24.381,14.752,13.138,0.2909,0.1452
2012-11-10 23.00.00,26.546,14.71,13.138,0.236,0.1329
2012-11-11 00.00.00,24.326,46.543,43.014,0.111,0.1216
2012-11-11 01.00.00,24.326,46.543,43.014,0.1806,0.167
2012-11-11 02.00.00,24.046,46.543,43.014,0.1813,0.1452
2012-11-11 03.00.00,24.046,46.092,43.014,0.2185,0.1851
2012-11-11 04.00.00,24.046,45.943,43.014,0.3039,0.2237
2012-11-11 05.00.00,24.046,45.943,43.014,0.2656,0.189
2012-11-11 06.00.00,24.046,45.943,43.014,0.2568,0.222
2012-11-11 07.00.00,24.046,45.943,43.014,0.2927,0.286
2012-11-11 08.00.00,23.643,40.25,42.474,0.4184,0.385
2012-11-11 09.00.00,24.478,24.515,40.391,0.4762,0.4427
2012-11-11 10.00.00,24.644,24.382,39.87,0.6014,0.5268
2012-11-11 11.00.00,23.001,18.219,38.518,0.4397,0.3878
2012-11-11 12.00.00,21.991,17.794,38.518,0.4214,0.364
2012-11-11 13.00.00,21.991,17.794,38.518,0.4918,0.4088
2012-11-11 14.00.00,21.991,17.794,39.819,0.4531,0.4092
2012-11-11 15.00.00,23.512,45.598,43.014,0.4142,0.4191
2012-11-11 16.00.00,23.597,45.943,43.014,0.4024,0.4337
2012-11-11 17.00.00,24.046,45.943,43.014,0.4422,0.4324
2012-11-11 18.00.00,24.168,45.943,43.014,0.4347,0.3949
2012-11-11 19.00.00,25.099,45.943,43.014,0.4162,0.3719
2012-11-11 20.00.00,32.191,45.943,43.014,0.4018,0.3366
2012-11-11 21.00.00,24.58,45.943,43.014,0.3611,0.3282
2012-11-11 22.00.00,24.168,45.943,43.014,0.3606,0.3453
2012-11-11 23.00.00,24.168,45.943,43.014,0.3726,0.3418
2012-11-12 00.00.00,28.383,44.845,14.106,0.8113,0.317
2012-11-12 01.00.00,28.383,44.845,14.106,0.8542,0.3433
2012-11-12 02.00.00,28.383,44.845,14.106,0.8425,0.3371
2012-11-12 03.00.00,28.383,44.845,14.106,0.7941,0.3363
2012-11-12 04.00.00,28.383,44.845,14.106,0.6611,0.2931
2012-11-12 05.00.00,32.553,44.845,14.106,0.569,0.2432
2012-11-12 06.00.00,33.883,44.889,13.714,0.5809,0.2329
2012-11-12 07.00.00,37.278,45.125,14.076,0.6358,0.2318
2012-11-12 08.00.00,34.57,41.405,13.29,0.5805,0.2254
2012-11-12 09.00.00,33.155,38.823,11.189,0.5139,0.2106
2012-11-12 10.00.00,33.722,33.261,11.179,0.3967,0.1591
2012-11-12 11.00.00,32.072,33.261,11.179,0.3856,0.1712
2012-11-12 12.00.00,32.072,33.3,11.179,0.3986,0.1831
2012-11-12 13.00.00,33.196,33.661,11.55,0.3306,0.1714
2012-11-12 14.00.00,34.851,39.685,13.202,0.2508,0.1424
2012-11-12 15.00.00,35.486,45.034,14.106,0.2354,0.1348
2012-11-12 16.00.00,40.801,45.317,14.106,0.2837,0.1519
2012-11-12 17.00.00,40.801,45.19,14.106,0.2946,0.1598
2012-11-12 18.00.00,35.424,44.889,14.149,0.2912,0.1567
2012-11-12 19.00.00,34.467,45.739,14.149,0.254,0.1349
2012-11-12 20.00.00,34.467,45.926,14.149,0.249,0.1358
2012-11-12 21.00.00,34.467,45.314,14.149,0.1596,0.1241
2012-11-12 22.00.00,33.927,45.314,14.149,0.1032,0.1115
2012-11-12 23.00.00,33.927,45.314,14.149,0.0924,0.1125
2012-11-13 00.00.00,30.871,37.999,24.722,0.0446,0.0897
2012-11-13 01.00.00,30.871,39.451,24.722,0.0157,0.071
2012-11-13 02.00.00,30.871,39.451,24.722,0.0294,0.082
2012-11-13 03.00.00,30.871,39.451,24.722,0.0446,0.1038
2012-11-13 04.00.00,30.871,39.451,24.722,0.0652,0.121
2012-11-13 05.00.00,32.444,40.003,24.722,0.0528,0.1201
2012-11-13 06.00.00,35.111,42.198,24.722,0.078,0.117
2012-11-13 07.00.00,38.905,40.003,24.743,0.0826,0.1218
2012-11-13 08.00.00,35.531,38.891,23.952,0.1012,0.1598
2012-11-13 09.00.00,32.79,25.356,23.58,0.12,0.1974
2012-11-13 10.00.00,32.912,28.561,23.955,0.1252,0.1726
2012-11-13 11.00.00,30.871,25.755,23.661,0.1272,0.159
2012-11-13 12.00.00,31.486,24.836,23.661,0.105,0.157
2012-11-13 13.00.00,31.149,23.799,23.661,0.0796,0.162
2012-11-13 14.00.00,30.871,22.636,23.908,0.0795,0.1834
2012-11-13 15.00.00,27.935,22.636,24.722,0.0782,0.2044
2012-11-13 16.00.00,22.225,23.543,24.722,0.0688,0.2232
2012-11-13 17.00.00,19.48,23.543,24.722,0.0858,0.2495
2012-11-13 18.00.00,19.355,23.543,24.722,0.1183,0.2625
2012-11-13 19.00.00,19.355,23.543,24.722,0.1452,0.264
2012-11-13 20.00.00,19.355,23.543,24.722,0.1355,0.271
2012-11-13 21.00.00,19.355,23.543,24.722,0.1407,0.2853
2012-11-13 22.00.00,19.355,23.543,24.722,0.1393,0.3147
2012-11-13 23.00.00,19.355,23.543,24.722,0.1479,0.347
2012-11-14 00.00.00,22.541,42.941,44.93,0.3589,0.3339
2012-11-14 01.00.00,22.541,42.941,44.93,0.3705,0.3166
2012-11-14 02.00.00,22.541,42.941,44.93,0.3534,0.3134
2012-11-14 03.00.00,22.541,42.941,44.93,0.4014,0.3515
2012-11-14 04.00.00,22.541,42.941,44.93,0.4147,0.35
2012-11-14 05.00.00,22.541,42.941,44.93,0.3838,0.3459
2012-11-14 06.00.00,22.918,42.525,44.93,0.4445,0.3509
2012-11-14 07.00.00,24.985,44.265,44.519,0.4742,0.3585
2012-11-14 08.00.00,24.985,44.265,43.671,0.5084,0.369
2012-11-14 09.00.00,26.018,43.154,42.458,0.5079,0.3484
2012-11-14 10.00.00,26.018,42.525,42.458,0.5018,0.2933
2012-11-14 11.00.00,26.659,42.525,42.458,0.6762,0.3571
2012-11-14 12.00.00,33.992,44.38,43.036,0.581,0.3102
2012-11-14 13.00.00,42.192,46.879,44.521,0.4438,0.2692
2012-11-14 14.00.00,42.192,47.639,44.68,0.3565,0.2374
2012-11-14 15.00.00,36.016,47.639,44.93,0.3774,0.242
2012-11-14 16.00.00,32.534,48.133,44.93,0.3999,0.2763
2012-11-14 17.00.00,26.018,48.133,44.93,0.4522,0.3012
2012-11-14 18.00.00,24.985,43.894,44.93,0.5122,0.3235
2012-11-14 19.00.00,24.985,43.347,44.93,0.5531,0.3568
2012-11-14 20.00.00,23.951,42.941,44.93,0.6124,0.4034
2012-11-14 21.00.00,22.918,42.941,44.93,0.7277,0.4631
2012-11-14 22.00.00,22.541,42.941,44.93,0.8786,0.6231
2012-11-14 23.00.00,22.541,42.941,44.93,0.9039,0.5632
2012-11-15 00.00.00,35.993,49.627,42.888,0.4692,0.5385
2012-11-15 01.00.00,35.993,49.627,42.888,0.4245,0.4982
2012-11-15 02.00.00,35.993,49.627,42.888,0.3383,0.4303
2012-11-15 03.00.00,36.383,49.627,42.888,0.2085,0.2691
2012-11-15 04.00.00,39.506,49.627,42.888,0.146,0.1693
2012-11-15 05.00.00,67.591,49.807,42.888,0.1336,0.1457
2012-11-15 06.00.00,89.318,49.935,26.425,0.0924,0.1016
2012-11-15 07.00.00,105.036,50.099,26.425,0.0515,0.0647
2012-11-15 08.00.00,80.105,49.705,25.53,0.0493,0.0624
2012-11-15 09.00.00,71.262,48.549,23.415,0.0276,0.0613
2012-11-15 10.00.00,70.353,47.348,24.062,0.0143,0.0404
2012-11-15 11.00.00,67.925,47.348,24.892,0.0077,0.0352
2012-11-15 12.00.00,67.925,47.348,25.403,0.0166,0.0471
2012-11-15 13.00.00,73.608,48.363,25.755,0.0075,0.0409
2012-11-15 14.00.00,80.105,49.627,26.443,0,0.0276
2012-11-15 15.00.00,82.346,68.235,43.353,0.0031,0.0341
2012-11-15 16.00.00,104.645,68.373,43.353,0.0267,0.0367
2012-11-15 17.00.00,104.645,68.235,45.073,0.0146,0.0303
2012-11-15 18.00.00,104.645,60.259,45.073,0.0172,0.0309
2012-11-15 19.00.00,82.011,57.797,43.353,0.0142,0.0306
2012-11-15 20.00.00,80.099,57.797,43.353,0.0089,0.0351
2012-11-15 21.00.00,80.099,54.995,42.888,0.034,0.0647
2012-11-15 22.00.00,79.653,57.797,43.353,0.0586,0.0629
2012-11-15 23.00.00,79.556,57.797,42.888,0.0687,0.0726
2012-11-16 00.00.00,72.682,51.977,45.695,0.0494,0.0871
2012-11-16 01.00.00,69.158,51.977,45.695,0.0554,0.0954
2012-11-16 02.00.00,69.158,51.977,45.695,0.0279,0.0859
2012-11-16 03.00.00,71.217,51.977,45.695,0.0248,0.093
2012-11-16 04.00.00,76.516,51.977,45.695,0.0322,0.1
2012-11-16 05.00.00,79.704,51.977,45.695,0.0732,0.1174
2012-11-16 06.00.00,109.508,51.545,41.277,0.0566,0.1313
2012-11-16 07.00.00,109.452,50.957,39.373,0.0576,0.1343
2012-11-16 08.00.00,78.196,46.806,37.129,0.0426,0.1256
2012-11-16 09.00.00,70.577,46.806,36.541,0.0146,0.1024
2012-11-16 10.00.00,69.382,47.27,36.937,0,0.0798
2012-11-16 11.00.00,68.24,47.025,36.937,0,0.032
2012-11-16 12.00.00,68.242,49.08,38.411,0,0.0088
2012-11-16 13.00.00,71.536,51.618,38.922,0,0.0035
2012-11-16 14.00.00,72.694,51.618,39.343,0,0.0182
2012-11-16 15.00.00,81.341,52.516,45.695,0.004,0.0486
2012-11-16 16.00.00,80.979,51.977,45.695,0.0126,0.0843
2012-11-16 17.00.00,78.446,51.977,45.695,0.0257,0.1145
2012-11-16 18.00.00,70.431,51.977,45.695,0.0446,0.1505
2012-11-16 19.00.00,69.158,51.977,45.695,0.0695,0.1792
2012-11-16 20.00.00,69.158,51.977,45.695,0.0694,0.1839
2012-11-16 21.00.00,69.158,51.977,45.695,0.0595,0.1733
2012-11-16 22.00.00,69.158,51.977,45.695,0.0915,0.2037
2012-11-16 23.00.00,69.158,51.977,45.695,0.0717,0.168
2012-11-17 00.00.00,34.815,43.015,14.701,0.0629,0.1368
2012-11-17 01.00.00,34.306,43.015,14.701,0.0853,0.1332
2012-11-17 02.00.00,34.306,43.015,14.701,0.1121,0.1275
2012-11-17 03.00.00,34.231,43.015,14.701,0.1088,0.1301
2012-11-17 04.00.00,34.189,43.015,14.701,0.1109,0.125
2012-11-17 05.00.00,34.133,43.008,14.701,0.1051,0.127
2012-11-17 06.00.00,34.306,43.035,14.701,0.0793,0.1252
2012-11-17 07.00.00,34.189,43.028,14.701,0.1132,0.1769
2012-11-17 08.00.00,32.905,42.545,14.341,0.1596,0.2314
2012-11-17 09.00.00,30.186,40.939,12.717,0.1669,0.2322
2012-11-17 10.00.00,30.186,40.939,12.717,0.1829,0.2191
2012-11-17 11.00.00,30.186,40.939,12.717,0.2304,0.2486
2012-11-17 12.00.00,30.186,40.939,12.717,0.2494,0.2555
2012-11-17 13.00.00,31.002,41.362,13.682,0.1569,0.1728
2012-11-17 14.00.00,33.314,42.488,14.701,0.1078,0.1617
2012-11-17 15.00.00,34.054,43.55,14.701,0.1256,0.2163
2012-11-17 16.00.00,33.351,42.862,14.701,0.1422,0.258
2012-11-17 17.00.00,30.973,42.862,14.701,0.1347,0.277
2012-11-17 18.00.00,30.973,42.862,14.701,0.1428,0.3279
2012-11-17 19.00.00,30.973,42.862,14.701,0.1181,0.2823
2012-11-17 20.00.00,30.973,42.862,14.701,0.0744,0.2302
2012-11-17 21.00.00,30.973,42.862,14.701,0.0754,0.2296
2012-11-17 22.00.00,33.599,42.862,14.701,0.0358,0.1814
2012-11-17 23.00.00,33.599,42.862,14.701,0.0774,0.2119
2012-11-18 00.00.00,36.982,49.645,52.151,0.2166,0.2144
2012-11-18 01.00.00,36.982,49.645,52.151,0.2157,0.211
2012-11-18 02.00.00,36.982,49.645,52.151,0.2795,0.2263
2012-11-18 03.00.00,37.058,49.645,52.151,0.2222,0.1642
2012-11-18 04.00.00,37.058,49.645,52.151,0.1487,0.1144
2012-11-18 05.00.00,37.058,49.645,52.151,0.147,0.1084
2012-11-18 06.00.00,37.058,49.645,52.151,0.1123,0.0993
2012-11-18 07.00.00,37.254,49.645,52.537,0.0855,0.0936
2012-11-18 08.00.00,36.729,48.524,50.647,0.0876,0.1067
2012-11-18 09.00.00,34.087,47.822,48.211,0.1086,0.1269
2012-11-18 10.00.00,34.048,45.201,48.211,0.1422,0.1407
2012-11-18 11.00.00,34.048,45.201,48.211,0.1329,0.1357
2012-11-18 12.00.00,34.136,45.201,48.211,0.0888,0.1375
2012-11-18 13.00.00,34.538,47.68,48.579,0.0735,0.1456
2012-11-18 14.00.00,37.058,47.751,50.579,0.0194,0.1243
2012-11-18 15.00.00,52.65,49.645,52.151,0.0148,0.1282
2012-11-18 16.00.00,53.893,49.645,52.151,0.0173,0.167
2012-11-18 17.00.00,53.893,49.645,52.151,0.0142,0.167
2012-11-18 18.00.00,53.893,49.645,52.151,0.0323,0.1722
2012-11-18 19.00.00,53.378,49.645,52.151,0.0525,0.1926
2012-11-18 20.00.00,52.593,49.645,52.151,0.1066,0.2137
2012-11-18 21.00.00,36.982,49.645,52.151,0.1094,0.2284
2012-11-18 22.00.00,36.982,49.645,52.151,0.0962,0.1956
2012-11-18 23.00.00,36.982,49.645,52.151,0.1128,0.2011
2012-11-19 00.00.00,32.725,33.88,43.75,0.3224,0.2122
2012-11-19 01.00.00,32.725,34.396,44.947,0.3158,0.1974
2012-11-19 02.00.00,33.289,34.541,45.039,0.3,0.187
2012-11-19 03.00.00,32.725,33.88,43.75,0.3209,0.2096
2012-11-19 04.00.00,32.777,33.88,45.039,0.2869,0.2077
2012-11-19 05.00.00,34.857,33.88,45.039,0.2418,0.2009
2012-11-19 06.00.00,33.41,17.021,44.685,0.2894,0.2153
2012-11-19 07.00.00,34.851,15.314,44.65,0.3293,0.2354
2012-11-19 08.00.00,37.05,13.991,37.279,0.343,0.2287
2012-11-19 09.00.00,33.161,13.806,32.447,0.3266,0.2244
2012-11-19 10.00.00,19.872,13.806,32.447,0.315,0.225
2012-11-19 11.00.00,32.498,13.806,32.554,0.3526,0.217
2012-11-19 12.00.00,32.498,13.81,36.599,0.4172,0.2629
2012-11-19 13.00.00,25.628,14.06,40.008,0.4195,0.3144
2012-11-19 14.00.00,25.353,14.124,41.554,0.4249,0.3438
2012-11-19 15.00.00,20.818,14.129,43.75,0.4145,0.4017
2012-11-19 16.00.00,18.811,14.124,43.75,0.4348,0.4442
2012-11-19 17.00.00,17.882,14.119,43.75,0.4778,0.5092
2012-11-19 18.00.00,17.756,14.119,43.75,0.4614,0.4959
2012-11-19 19.00.00,17.756,14.119,43.75,0.4733,0.4736
2012-11-19 20.00.00,17.756,14.119,43.75,0.3985,0.4218
2012-11-19 21.00.00,17.756,14.119,43.75,0.3216,0.3844
2012-11-19 22.00.00,17.756,14.119,43.75,0.2867,0.3632
2012-11-19 23.00.00,17.756,14.119,43.75,0.2904,0.3998
2012-11-20 00.00.00,22.215,20.579,40.678,0.22,0.4057
2012-11-20 01.00.00,22.215,20.579,40.678,0.18,0.3761
2012-11-20 02.00.00,22.215,20.579,40.678,0.1955,0.3694
2012-11-20 03.00.00,22.215,20.579,40.678,0.179,0.3258
2012-11-20 04.00.00,22.404,20.579,40.678,0.1716,0.3174
2012-11-20 05.00.00,22.684,20.579,40.678,0.197,0.3259
2012-11-20 06.00.00,23.437,20.783,40.44,0.2075,0.3131
2012-11-20 07.00.00,24.47,20.446,40.789,0.2221,0.3237
2012-11-20 08.00.00,24.47,20.446,40.872,0.2092,0.3204
2012-11-20 09.00.00,24.47,20.446,40.514,0.2084,0.3067
2012-11-20 10.00.00,31.466,27.205,40.734,0.1733,0.2421
2012-11-20 11.00.00,29.935,21.442,40.499,0.178,0.2247
2012-11-20 12.00.00,30.829,20.919,40.499,0.1905,0.2251
2012-11-20 13.00.00,30.829,21.113,40.499,0.1376,0.204
2012-11-20 14.00.00,31.216,21.981,40.678,0.1703,0.2235
2012-11-20 15.00.00,27.501,22.169,40.678,0.2561,0.2701
2012-11-20 16.00.00,24.47,21.471,40.678,0.3259,0.3427
2012-11-20 17.00.00,23.437,21.29,40.678,0.3507,0.3797
2012-11-20 18.00.00,22.927,20.579,40.678,0.3843,0.3978
2012-11-20 19.00.00,22.406,20.579,40.678,0.449,0.4255
2012-11-20 20.00.00,22.215,20.579,40.678,0.4095,0.4208
2012-11-20 21.00.00,22.215,20.579,40.678,0.3179,0.3641
2012-11-20 22.00.00,22.215,20.579,40.678,0.2686,0.3178
2012-11-20 23.00.00,22.215,20.579,40.678,0.3123,0.3755
2012-11-21 00.00.00,24.287,41.793,13.303,0.3648,0.4022
2012-11-21 01.00.00,24.287,41.793,13.303,0.3354,0.4058
2012-11-21 02.00.00,24.287,41.793,13.303,0.3472,0.4164
2012-11-21 03.00.00,24.287,41.793,13.303,0.3708,0.3907
2012-11-21 04.00.00,24.629,41.793,13.303,0.4392,0.3512
2012-11-21 05.00.00,25.794,41.793,13.303,0.394,0.3068
2012-11-21 06.00.00,26.338,42.022,13.247,0.4291,0.3209
2012-11-21 07.00.00,37.968,42.446,10.187,0.4686,0.3089
2012-11-21 08.00.00,34.282,42.62,13.091,0.5101,0.3091
2012-11-21 09.00.00,32.693,41.861,12.043,0.5632,0.3078
2012-11-21 10.00.00,32.953,43.259,12.233,0.4531,0.2428
2012-11-21 11.00.00,32.6,42.259,12.249,0.4444,0.2593
2012-11-21 12.00.00,31.33,42.259,12.249,0.3884,0.2675
2012-11-21 13.00.00,31.33,42.259,12.377,0.4141,0.3168
2012-11-21 14.00.00,32.168,42.562,12.863,0.4672,0.3677
2012-11-21 15.00.00,33.379,42.431,13.303,0.517,0.3878
2012-11-21 16.00.00,26.354,42.214,13.303,0.5274,0.413
2012-11-21 17.00.00,26.005,41.793,13.303,0.4801,0.4057
2012-11-21 18.00.00,25.452,41.793,13.303,0.47,0.3899
2012-11-21 19.00.00,25.309,41.793,13.303,0.4848,0.3898
2012-11-21 20.00.00,25.309,41.793,13.303,0.5972,0.4013
2012-11-21 21.00.00,25.309,41.793,13.303,0.6409,0.3596
2012-11-21 22.00.00,25.309,42.214,13.475,0.5396,0.2514
2012-11-21 23.00.00,25.309,41.793,13.303,0.638,0.2412
2012-11-22 00.00.00,24.185,25.113,15.881,0.5429,0.2454
2012-11-22 01.00.00,23.498,25.113,15.881,0.5635,0.262
2012-11-22 02.00.00,23.402,25.113,15.881,0.5009,0.2602
2012-11-22 03.00.00,23.654,25.113,15.881,0.4924,0.2513
2012-11-22 04.00.00,24.017,25.113,15.881,0.5498,0.2492
2012-11-22 05.00.00,25.562,25.113,15.881,0.6087,0.275
2012-11-22 06.00.00,30.614,25.891,15.232,0.5196,0.243
2012-11-22 07.00.00,30.614,24.003,15.282,0.4017,0.2266
2012-11-22 08.00.00,31.865,25.004,15.185,0.3785,0.1998
2012-11-22 09.00.00,27.624,23.178,12.625,0.5849,0.2636
2012-11-22 10.00.00,24.804,21.012,12.625,0.8723,0.4186
2012-11-22 11.00.00,25.096,21.012,12.625,0.931,0.4519
2012-11-22 12.00.00,26.544,21.012,13.985,0.7824,0.361
2012-11-22 13.00.00,31.011,21.269,14.448,0.799,0.3158
2012-11-22 14.00.00,26.912,24.775,15.213,0.6499,0.2252
2012-11-22 15.00.00,25.996,34.194,15.831,0.5822,0.229
2012-11-22 16.00.00,25.72,30.393,15.881,0.6295,0.2751
2012-11-22 17.00.00,24.687,26.283,15.881,0.7853,0.3214
2012-11-22 18.00.00,24.462,25.113,15.881,0.932,0.3414
2012-11-22 19.00.00,24.064,25.113,15.881,0.9578,0.3522
2012-11-22 20.00.00,23.324,25.113,15.881,0.8715,0.3172
2012-11-22 21.00.00,23.157,25.113,15.881,0.9315,0.3428
2012-11-22 22.00.00,23.157,25.113,15.881,0.9685,0.3919
2012-11-22 23.00.00,23.157,25.113,15.881,0.9559,0.3748
2012-11-23 00.00.00,23.981,35.365,16.495,0.2995,0.4168
