HA production forecast,Realised Balancing Price,System Signal 
0.0938,7.154,0
0.0429,5.11,0
0.0109,41.27767999,0
0.0174,41.27767999,0
0,1.081276,0
0,37.89,1
0.0279,35.574,1
0,33.823,1
0,32.899,1
0,32.899,1
0,32.899,1
0,210.4116147,1
0.0057,35.984,1
0.0077,39.774,1
0,47.451,1
0,62.353,1
0,46.853,1
0.0104,46.853,1
0,46.853,1
0,46.853,1
0.0293,46.853,1
0,39.568,0
0.023,39.223,0
0,42.48216831,1
0,42.64442103,1
0,210.4116147,1
0,42.42808407,1
0,210.4116147,1
0,210.4116147,1
0.0457,210.4116147,1
0,210.4116147,1
0.0118,210.4116147,1
0.1075,210.4116147,1
0.1488,32.492,0
0.1381,32.492,0
0.1774,32.919,0
0.2479,34.882,0
0.2,36.319,0
0.154,210.4116147,1
0.1911,210.4116147,1
0.1342,210.4116147,1
0.1433,210.4116147,1
0.1609,43.862,0
0.1626,39.352,0
0.228,45.622,0
0.1738,43.405,0
0.2216,210.4116147,1
0.225,210.4116147,1
0.2187,210.4116147,1
0.2264,210.4116147,1
0.1807,210.4116147,1
0.2332,210.4116147,1
0.1994,43.405,0
0.2139,210.4116147,1
0.2829,210.4116147,1
0.2218,210.4116147,1
0.2071,210.4116147,1
0.2187,35.086,0
0.3459,210.4116147,1
0.3631,210.4116147,1
0.412,210.4116147,1
0.282,43.405,0
0.4797,47.544,0
0.3949,63.124,0
0.358,61.86,0
0.2491,48.603,0
0.4397,48.099,0
0.3382,47.649,0
0.418,47.921,0
0.2712,210.4116147,1
0.3616,40.773,0
0.361,41.203,0
0.2878,41.203,0
0.2629,210.4116147,1
0.2428,210.4116147,1
0.2141,210.4116147,1
0.3099,210.4116147,1
0.2156,210.4116147,1
0.2609,210.4116147,1
0.1829,210.4116147,1
0.0638,33.476,0
0.1659,210.4116147,1
0.048,210.4116147,1
0.0109,210.4116147,1
0.0046,210.4116147,1
0,210.4116147,1
0,210.4116147,1
0,210.4116147,1
0,210.4116147,1
0.0314,210.4116147,1
0.1342,210.4116147,1
0.2234,210.4116147,1
0.166,210.4116147,1
0.3541,37.931,0
0.2907,37.931,0
0.2489,37.931,0
0.1992,210.4116147,1
0.2573,210.4116147,1
0.2444,210.4116147,1
0.2986,210.4116147,1
0.2307,210.4116147,1
0.1988,210.4116147,1
0.1785,35.969,1
0.2301,35.157,0
0.2142,33.363,0
0.189,33.296,0
0.163,33.296,1
0.2995,33.733,0
0.268,34.544,0
0.1879,1.081276,0
0.1889,20.46400964,0
0.1978,36.62379228,0
0.2096,40.335,0
0.2271,38.258,0
0.2128,38.115,0
0.2588,37.962,0
0.282,37.931,0
0.224,210.4116147,1
0.1886,210.4116147,1
0.2669,210.4116147,1
0.3468,210.4116147,1
0.3313,210.4116147,1
0.3906,210.4116147,1
0.4575,210.4116147,1
0.3445,210.4116147,1
0.5315,210.4116147,1
0.5856,210.4116147,1
0.4162,210.4116147,1
0.4977,210.4116147,1
0.4699,210.4116147,1
0.4287,210.4116147,1
0.3033,210.4116147,1
0.3397,210.4116147,1
0.3432,39.264,0
0.3222,41.195,0
0.4767,45.367,0
0.4386,210.4116147,1
0.7785,39.619,0
0.6781,210.4116147,1
0.408,210.4116147,1
0.447,39.264,0
0.5562,210.4116147,1
0.3952,210.4116147,1
0.3981,210.4116147,1
0.3536,38.64,0
0.3439,210.4116147,1
0.5423,210.4116147,1
0.3979,210.4116147,1
0.4568,46.437,0
0.3401,210.4116147,1
0.2293,210.4116147,1
0.1817,210.4116147,1
0.323,210.4116147,1
0.1936,32.86,1
0.1408,42.48216831,1
0.1223,210.4116147,1
0.0989,38.374,0
0.1011,210.4116147,1
0.0499,210.4116147,1
0.0537,210.4116147,1
0.0007,210.4116147,1
0,210.4116147,1
0,210.4116147,1
0,210.4116147,1
0,51.01,1
0,20.32379124,0
0,20.46400964,0
0,20.46400964,0
0,20.46400964,0
0,20.48404084,0
0,40.25036559,0
0.0178,20.32379124,0
0.0283,0,0
0.0918,3.066,0
0.1345,0,0
0.1764,0,0
0.1516,0,0
0.1746,0,0
0.1447,0,0
0.1741,0,0
0.1196,36.022,0
0.0707,0,0
0.0131,20.46400964,0
0.0554,20.32379124,0
0.0484,20.46400964,0
0.1354,36.62379228,0
0.1597,42.72554739,0
0.0778,45.279,0
0.1388,45.205,0
0.0543,40.966,1
0.0628,1.081276,0
0.0396,0,0
0.0559,0,0
0.0058,0,0
0.0466,0,0
0.0278,0,0
0,0,0
0,0,0
0,0,0
0,1.081276,0
0,1.081276,0
0,0,0
0,0,0
0,0,0
0,0,0
0.0033,0,0
0,5.11,0
0,20.46400964,0
0.0073,29.50728698,0
0,20.46400964,0
0.0047,20.32379124,0
0.0387,15.93876102,0
0.0666,41.851,0
0.1119,210.4116147,1
0.0262,210.4116147,1
0.0814,46.614,0
0,46.614,0
0.0285,46.614,0
0.0622,42.72554739,0
0.0245,40.25818389,0
0.0485,0,0
0.0034,1.081276,0
0,0,0
0,0,0
0,0,0
0.0567,0,0
0.1225,0,0
0.0938,1.081276,0
0.0711,0,0
0.1475,46.614,0
0.0292,49.389,1
0.0444,67.334,1
0.0774,51.82,0
0.1271,49.484,1
0.1082,49.484,1
0.0957,46.614,1
0.0916,46.614,1
0.0775,46.012,1
0.0528,46.012,1
0.0022,46.012,0
0.0017,46.012,0
0.0313,46.012,0
0.0457,46.012,0
0.0495,210.4116147,1
0.106,48.192,1
0.1647,46.102,0
0.2062,40.685,0
0.1434,37.286,0
0.171,36.495,0
0.1899,210.4116147,1
0.1643,42.53625255,1
0.2306,210.4116147,1
0.2192,37.033,0
0.1737,210.4116147,1
0.1328,48.192,1
0.126,210.4116147,1
0.328,210.4116147,1
0.3421,50.521,0
0.4293,50.521,0
0.2806,210.4116147,1
0.2453,47.072,0
0.2502,43.945,1
0.1702,37.898,1
0.1181,37.805,1
0.0706,37.805,0
0.0267,37.999,1
0,38.323,1
0,37.966,1
0,1.081276,0
0,0,0
0,0,0
0,0,0
0,33.042,1
0,33.031,1
0,33.031,1
0,34.074,0
0,35.07,0
0,37.443,0
0.0081,37.989,0
0.0168,42.571,0
0.0237,37.805,0
0.0495,0,0
0.0452,0,0
0.0629,37.443,0
0.1465,37.443,0
0.1788,210.4116147,1
0.3453,210.4116147,1
0.3091,210.4116147,1
0.4026,210.4116147,1
0.3348,210.4116147,1
0.4032,210.4116147,1
0.6004,210.4116147,1
0.392,210.4116147,1
0.3258,210.4116147,1
0.2039,210.4116147,1
0.3407,210.4116147,1
0.4568,210.4116147,1
0.53,210.4116147,1
0.4259,210.4116147,1
0.3582,210.4116147,1
0.4395,210.4116147,1
0.3036,210.4116147,1
0.2543,210.4116147,1
0.2739,210.4116147,1
0.2729,210.4116147,1
0.3331,210.4116147,1
0.3546,210.4116147,1
0.4291,210.4116147,1
0.5121,210.4116147,1
0.4316,37.24,0
0.4367,210.4116147,1
0.4257,210.4116147,1
0.6526,210.4116147,1
0.6488,37.24,0
0.673,37.24,0
0.4177,35.2,0
0.5462,39.052,0
0.6689,34.433,0
0.6432,32.302,0
0.3149,32.323,0
0.4102,32.302,0
0.6944,32.302,0
0.6451,32.774,0
0.6392,34.368,0
0.5162,210.4116147,1
0.5868,38.71,0
0.6039,43.259,0
0.4042,39.292,0
0.373,38.115,0
0.3803,38.067,0
0.2526,210.4116147,1
0.2067,46.288,0
0.0811,37.836,0
0.145,210.4116147,1
0.1156,34.676,1
0.0845,33.89,1
0.1154,42.42808407,1
0.055,33.978,1
0.1026,34.57,1
0.0382,210.4116147,1
0.0074,210.4116147,1
0.0316,42.72554739,1
0,32.69,0
0,38.65195128,1
0,31.957,1
0,31.957,1
0,31.957,0
0,31.957,0
0,32.245,0
0,33.477,0
0,34.662,0
0,44.869,0
0,0,0
0.0297,33.678,0
0,33.478,0
0.0024,33.278,0
0.0289,33.278,0
0.1422,32.427,0
0.1913,210.4116147,1
0.1908,210.4116147,1
0.2391,210.4116147,1
0.35,32.366,0
0.2218,32.366,0
0.2953,32.366,0
0.3123,32.366,0
0.2989,32.112,0
0.4178,31.5,0
0.4651,2.044,0
0.4966,24.322,0
0.5332,24.322,0
0.3577,24.793,0
0.5063,30.658,0
0.4361,32.171,0
0.3597,32.562,0
0.5394,33.318,0
0.5968,35.506,0
0.7368,39.94,0
0.545,40.276,0
0.537,0,0
0.4525,0,0
0.4632,33.494,0
0.3985,210.4116147,1
0.234,210.4116147,1
0.2258,210.4116147,1
0.2145,42.42808407,1
0.26,35.674,1
0.1483,36.405,1
0.1313,38.307,1
0.0725,44.493,1
0.0015,35.021,1
0.0011,33.992,1
0,32.499,1
0,32.261,1
0,32.261,1
0,32.458,1
0,34.127,1
0,34.844,1
0,36.317,1
0,36.45,1
0.0226,210.4116147,1
0.076,210.4116147,1
0.1198,210.4116147,1
0.1694,34.734,0
0.1672,34.57,0
0.1781,34.57,0
0.1571,210.4116147,1
0.1369,210.4116147,1
0.1542,210.4116147,1
0.1974,210.4116147,1
0.2354,210.4116147,1
0.1384,210.4116147,1
0.1769,210.4116147,1
0.0965,210.4116147,1
0.0839,210.4116147,1
0.0664,210.4116147,1
0.1187,210.4116147,1
0.0855,210.4116147,1
0.0642,210.4116147,1
0.0965,210.4116147,1
0.0658,210.4116147,1
0.0871,210.4116147,1
0.0915,210.4116147,1
0.0847,210.4116147,1
0.1114,210.4116147,1
0.0597,210.4116147,1
0.0292,210.4116147,1
0,210.4116147,1
0,210.4116147,1
0,210.4116147,1
0,36.85,0
0,210.4116147,1
0,210.4116147,1
0,210.4116147,1
0,36.85,0
0,37.569,0
0,44.043,0
0,42.592,1
0,37.546,0
0,35.484,1
0,34.139,1
0,33.522,1
0,33.779,0
0,33.893,1
0,34.899,1
0,36.082,0
0,38.645,0
0,39.629,0
0,52.27,0
0.024,42.702,0
0.0377,210.4116147,1
0.016,210.4116147,1
0,38.601,1
0.0164,37.8,1
0.0556,42.73,1
0.0914,42.73,0
0.0655,42.73,1
0.0537,42.73,1
0.0211,42.73,1
0.0133,42.465,1
0,43.161,1
0,38.971,1
0,37.422,1
0,35.715,1
0,36.609,1
0,36.993,1
0,36.993,1
0,37.057,1
0,38.355,1
0,40.06,1
0,42.53625255,1
0,210.4116147,1
0,210.4116147,1
0.0042,210.4116147,1
0,210.4116147,1
0.1021,210.4116147,1
0.1407,210.4116147,1
0.166,42.465,1
0.1651,38.001,0
0.1531,38.001,0
0.0869,38.001,0
0.1095,210.4116147,1
0.0907,210.4116147,1
0.0832,210.4116147,1
0.0751,210.4116147,1
0.0838,210.4116147,1
0.0204,210.4116147,1
0.0722,34.7,1
0.1293,34.048,1
0.1534,42.48216831,1
0.0607,210.4116147,1
0.1444,210.4116147,1
0.0904,210.4116147,1
0.1147,210.4116147,1
0.2352,210.4116147,1
0.1796,210.4116147,1
0.1843,210.4116147,1
0.2307,210.4116147,1
0.2671,210.4116147,1
0.3759,210.4116147,1
0.3993,210.4116147,1
0.3631,210.4116147,1
0.4661,34.938,0
0.5979,34.938,0
0.3996,34.938,0
0.4583,34.938,0
0.4221,34.938,0
0.5815,210.4116147,1
0.6851,210.4116147,1
0.7966,34.938,0
0.862,34.387,0
0.9473,34.238,0
0.5938,34.309,0
0.8181,34.309,0
0.4888,34.309,0
0.6174,34.325,0
0.5856,210.4116147,1
0.4499,210.4116147,1
0.3962,35.394,0
0.4262,37.212,0
0.3428,49.876,0
0.3219,38.917,0
0.3239,45.891,0
0.3606,42.53625255,1
0.2478,35.486,0
0.2398,35.394,0
0.223,40.57,1
0.1463,40.57,1
0.0504,40.57,1
0.0758,40.57,1
0.1181,40.936,1
0.0381,42.37399983,1
0.1407,40.936,1
0.0827,40.936,0
0.052,36.4,1
0.0582,35.873,1
0.0213,35.605,0
0.0658,35.605,1
0.0008,35.709,1
0.0182,36.403,1
0.0698,42.72554739,1
0.0722,210.4116147,1
0.1201,210.4116147,1
0.0427,42.042,0
0.1097,56.78,0
0.1053,59.001,0
0.1309,210.4116147,1
0.1356,210.4116147,1
0.0193,210.4116147,1
0.067,41.366,1
0.1149,43.303,1
0.1301,43.303,1
0.0488,43.303,1
0.1046,210.4116147,1
0.1069,210.4116147,1
0.093,44.709,1
0.0107,43.824,1
0.0634,45.286,1
0.0516,39.711,1
0.0121,210.4116147,1
0.0305,37.899,1
0.0141,37.642,1
0.0683,37.304,1
0,37.304,1
0,37.751,1
0.0037,39.948,1
0,43.347,1
0,54.023,1
0,62.5,1
0,210.4116147,1
0,210.4116147,1
0,210.4116147,1
0,210.4116147,1
0,43.303,1
0,0,0
0,0,0
0.01,0,0
0.0031,0,0
0.0085,35.6,0
0.1599,7.358790436,0
0.1825,0,0
0.2225,0,0
0.482,35.405,0
0.4908,34.343,0
0.376,34.14,0
0.469,0,0
0.291,32.448,0
0.4215,210.4116147,1
0.3516,210.4116147,1
0.3226,210.4116147,1
0.4194,36.772,0
0.3497,44.101,1
0.3396,210.4116147,1
0.4096,210.4116147,1
0.3122,210.4116147,1
0.2263,210.4116147,1
0.2986,210.4116147,1
0.2396,210.4116147,1
0.2115,36.419,0
0.2253,36.419,0
0.1534,36.419,0
0,37.228,0
0,37.228,0
0,37.228,1
0,38.213,0
0,38.684,0
0,0,0
0,36.138,0
0.1334,0,0
0.0333,0,0
0.0688,0,0
0.0113,0,0
0.0564,37.228,0
0.0887,38.081,1
0.0426,0,0
0.0367,0,0
0.0483,52.565,0
0.1094,0,0
0.1527,39.617,1
0.1586,38.648,1
0.0578,37.51,1
0.0373,37.228,1
0.0147,34.168,0
0,0,0
0,34.168,0
0,0,0
0.0011,33.712,1
0.0146,210.4116147,1
0.1911,210.4116147,1
0.1631,210.4116147,1
0.2189,42.48216831,1
0.4094,26.288,0
0.6455,25.818,0
0.7456,21.606,0
0.7466,21.606,0
0.8856,21.999,0
0.7028,26.457,0
0.6843,32.062,0
0.7008,33.012,0
0.6437,34.457,0
0.4743,39.474,0
0.3561,39.434,0
0.4562,35.835,0
0.4365,34.46,0
0.2034,33.425,0
0.3614,33.425,0
0.2929,210.4116147,1
0.3196,210.4116147,1
0.4451,31.714,0
0.4482,31.714,0
0.4577,31.714,0
0.3634,31.812,0
0.3491,32.649,0
0.4844,32.911,0
0.7839,25.383,0
0.7937,19.435,0
0.5248,20.279,0
0.5064,17.607,0
0.452,17.607,0
0.6675,18.853,0
0.6399,21.998,0
0.8847,30.702,0
0.9101,31.961,0
0.7111,33.629,0
0.8577,42.055,0
0.8541,42.055,0
0.8167,34.59,0
0.9516,33.39,0
0.9277,32.045,0
0.9994,31.714,0
1,31.982,0
1,31.507,0
1,31.507,0
0.9984,42.48216831,1
0.9993,42.53625255,1
1,42.53625255,1
0.9774,210.4116147,1
0.8225,210.4116147,1
0.5523,42.48216831,1
0.3492,210.4116147,1
0.2531,210.4116147,1
0.1379,210.4116147,1
0.1154,25.41,0
0.1867,25.41,0
0.0405,25.41,0
0.2174,25.41,0
0.1062,30.536,0
0.1653,32.141,0
0.1629,35.166,0
0.208,37.752,0
0.2094,42.72554739,0
0.3512,35.655,0
0.4819,33.986,0
0.3333,32.635,0
0.3218,210.4116147,1
0.3558,210.4116147,1
0.3654,210.4116147,1
0.3025,210.4116147,1
0.2242,210.4116147,1
0.2521,37.644,0
0.2252,34.301,0
0.3205,34.153,0
0.2593,0,0
0.1512,30.62127349,0
0.1133,0,0
0.123,1.022,0
0.1733,29.892,0
0.1869,29.892,0
0.3058,210.4116147,1
0.3343,30.473,0
0.5582,30.931,0
0.3429,33.823,0
0.297,34.681,0
0.2841,36.291,0
0.3512,40.881,0
0.4072,34.325,0
0.5854,34.121,0
0.5919,34.121,0
0.5642,210.4116147,1
0.6165,210.4116147,1
0.7816,210.4116147,1
0.8464,32.332,0
0.6056,210.4116147,1
0.9022,210.4116147,1
0.6922,210.4116147,1
0.7201,210.4116147,1
0.9227,31.243,0
0.8177,24.68,0
0.6977,23.591,0
0.8275,23.591,0
0.694,23.591,0
0.5367,25.034,0
0.4413,31.66,0
0.3185,33.421,0
0.3938,34.531,0
0.24,3.066,0
0.2118,3.066,0
0.1936,3.066,0
0.2408,46.968,0
0.1689,40.983,0
0.137,20.48404084,0
0.1034,35.535,0
0.0545,0,0
0.0254,34.679,0
0.0349,34.679,1
0,6.132,0
0,15.93876102,0
0,15.83860502,0
0,0,0
0,0,0
0,3.066,0
0.0745,15.83860502,0
0.1192,20.48404084,0
0.0605,31.623,0
0.0956,31.748,0
0.1188,33.207,0
0.1235,33.612,0
0.0609,34.353,0
0.109,210.4116147,1
0.1324,45.413,0
0.1218,38.751,0
0.0649,49.96,1
0,210.4116147,1
0,210.4116147,1
0.0131,34.679,0
0.0077,34.679,0
0,34.464,1
0.0207,34.464,1
0.0015,34.464,1
0,34.464,0
0,34.464,1
0,34.515,0
0,39.346,0
0,0,0
0,34.009,0
0,32.187,0
0,32.131,0
0.0048,31.454,0
0.0115,31.031,0
0.0043,31.031,0
0.0225,31.066,0
0.0532,32.824,0
0.2037,33.888,0
0.3472,34.483,0
0.3097,35.397,0
0.2993,41.144,0
0.278,36.215,0
0.4247,35.294,0
0.4654,210.4116147,1
0.4286,34.464,0
0.597,210.4116147,1
0.4714,34.795,0
0.4597,34.795,0
0.4474,34.795,0
0.4465,34.795,0
0.5924,34.795,0
0.9262,31.869,0
0.9666,27.037,0
0.9633,22.48,0
0.9851,15.798,0
0.5635,26.95,0
0.6566,26.95,0
0.5359,28.774,0
0.6277,29.757,0
0.8983,30.733,0
0.6607,31.66,0
0.7452,34.617,0
0.8199,0,0
0.6474,0,0
0.5723,0,0
0.428,0,0
0.4149,4.088,0
0.381,1.081276,0
0.4377,35.294,0
0.3344,33.295,0
0.3136,33.295,0
0.3894,0,0
0.4163,33.295,0
0.2392,33.295,0
0.2926,33.398,0
0.2127,33.468,0
0.1606,32.759,0
0.0932,30.575,0
0.0976,0,0
0.11,0,0
0.0143,0,0
0.0438,0,0
0.0049,0,0
0.013,0,0
0.014,0,0
0,0,0
0.0119,2.044,0
0.0671,1.081276,0
0.176,1.081276,0
0.1502,1.081276,0
0.176,4.088,0
0.2382,1.081276,0
0.2406,33.295,0
0.2112,210.4116147,1
0.2251,210.4116147,1
0.2516,210.4116147,1
0.2264,210.4116147,1
0.3493,33.177,0
0.2378,210.4116147,1
0.1986,33.354,0
0.1174,33.177,0
0.2339,32.254,0
0.0818,32.254,1
0.171,32.679,1
0.1021,32.783,1
0.1403,33.077,1
0.1071,33.11,1
0.0704,33.217,1
0.0244,34.394,0
0.0099,36.63280632,1
0.0324,210.4116147,1
0.043,210.4116147,1
0.0163,210.4116147,1
0.0835,47.32,1
0.0077,37.043,1
0.0422,34.166,1
0.0026,33.333,1
0.0301,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.0581,1.081276,0
0.0527,1.081276,0
0.0075,0,0
0.0569,0,0
0.0791,0,0
0.0906,0,0
0.1366,1.081276,0
0.0855,1.081276,0
0.1345,1.081276,0
0.1051,1.081276,0
0.1755,37.76,0
0.1192,35.607,0
0.1285,36.866,0
0.1327,210.4116147,1
0.0651,210.4116147,1
0.0944,33.736,0
0.0809,33.736,0
0.1126,33.736,0
0.1288,33.736,0
0.2416,33.736,0
0.2613,210.4116147,1
0.232,210.4116147,1
0.1788,210.4116147,1
0.17,210.4116147,1
0.1014,210.4116147,1
0.1835,31.302,0
0.1269,31.302,0
0.1772,210.4116147,1
0.1412,210.4116147,1
0.1151,42.53625255,1
0.1372,210.4116147,1
0.1737,34.132,0
0.2959,35.179,0
0.2722,35.666,0
0.329,34.96,0
0.34,39.035,0
0.3424,35.37,0
0.2728,33.736,0
0.3693,210.4116147,1
0.3636,33.99,0
0.3706,0,0
0.3513,0,0
0.341,0,0
0.2463,1.022,0
0.2489,0,0
0.2679,0,0
0.2194,0,0
0.1397,0,0
0.178,0,0
0.1103,0,0
0.1892,0,0
0.2143,0,0
0.2275,0,0
0.1718,0,0
0.1437,0,0
0.218,0,0
0.2341,0,0
0.2064,0,0
0.2088,0,0
0.3636,0,0
0.3193,5.11,0
0.2961,7.358790436,0
0.2662,34.367,0
0.2563,210.4116147,1
0.1832,34.078,0
0.2256,34.078,0
0.2066,34.078,0
0.2053,210.4116147,1
0.246,210.4116147,1
0.2073,210.4116147,1
0.2319,42.607,1
0.2015,34.12,1
0.2268,210.4116147,1
0.1792,31.283,0
0.101,210.4116147,1
0.1663,210.4116147,1
0.0941,210.4116147,1
0.1521,210.4116147,1
0.1128,210.4116147,1
0.0088,210.4116147,1
0.0255,210.4116147,1
0.0707,40.83,1
0.0653,38.865,1
0.0471,37.47,1
0.0394,210.4116147,1
0,210.4116147,1
0.0133,210.4116147,1
0.1042,33.402,0
0.0645,33.402,0
0.0549,33.402,0
0.0727,33.402,0
0.0223,33.402,0
0.0202,33.597,0
0,35.264,0
0,38.393,0
0,34.158,0
0,32.787,0
0,30.845,1
0,30.151,1
0,0,0
0,31.565,0
0,32.624,1
0,33.656,1
0.0085,34.55,1
0.0087,35.604,1
0.0228,42.48216831,1
0.0706,38.884,0
0.0963,37.099,0
0.0983,1.081276,0
0.134,0,0
0.0692,33.873,0
0.0651,32.108,0
0.0596,32.108,0
0.04,32.108,0
0.0466,32.108,0
0.0099,32.458,1
0,210.4116147,1
0,210.4116147,1
0,34.871,1
0,29.156,1
0,21.616,1
0,18.83,1
0,25.02440748,1
0,42.37399983,1
0,42.48216831,1
0.0239,210.4116147,1
0,42.42808407,1
0,210.4116147,1
0,210.4116147,1
0,210.4116147,1
0.03,210.4116147,1
0.0609,210.4116147,1
0.0627,210.4116147,1
0.0677,210.4116147,1
0.0805,32.108,1
0.0422,32.463,0
0.0468,32.463,1
0.0786,30.58121109,1
0.0933,210.4116147,1
0.0805,27.135,0
0.0503,27.135,0
0.0319,210.4116147,1
0.0133,27.05,1
0,30.58121109,1
0.0312,210.4116147,1
0,210.4116147,1
0,42.48216831,1
0.0151,30.58121109,1
0,15.54,0
0.0107,15.872,0
0.0374,22.513,0
0.144,26.079,0
0.1352,26.804,0
0.0575,38.65195128,1
0.1574,210.4116147,1
0.1032,38.65195128,1
0.1313,35.39,1
0.0258,29.187,1
0.0285,27.293,1
0,32.698,0
0.0398,30.46102389,0
0,27.74395965,0
0.0213,30.62127349,0
0.0427,32.698,0
0,32.698,0
0,32.698,0
0,32.31,1
0,0,0
0,1.022,0
0,7.358790436,0
0,17.295,0
0,17.295,0
0,17.309,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.0099,1.081276,0
0.0559,45.95,0
0.1767,38.31,0
0.1834,33.914,1
0.3104,37.362,0
0.2164,35.974,0
0.2852,35.974,0
0.3979,35.974,0
0.2766,35.974,0
0.3477,35.615,0
0.2814,34.61,0
0.2192,31.966,0
0.1161,30.816,0
0.147,15.93876102,0
0.1458,1.022,0
0.1136,2.044,0
0.2213,2.044,0
0.3166,22.905,0
0.2758,25.289,0
0.3862,31.527,0
0.2933,33.46,0
0.295,36.271,0
0.3907,38.069,0
0.4304,40.351,1
0.3825,37.265,0
0.4377,36.303,0
0.4085,210.4116147,1
0.4244,210.4116147,1
0.2943,35.721,0
0.294,35.721,0
0.3401,35.721,0
0.9047,35.721,0
0.9177,25.02440748,0
0.5516,0,0
0.3583,7.358790436,0
0.3657,0,0
0.2715,1.081276,0
0.2207,0,0
0.1243,0,0
0.0085,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,15.83860502,0
0,15.93876102,0
0.0039,1.081276,0
0.0208,1.081276,0
0.0027,0,0
0.023,37.235,0
0,38.148,1
0,36.665,0
0.023,36.665,0
0.0426,36.665,0
0.0265,36.665,0
0.1092,36.665,0
0.0221,20.48404084,0
0.0164,20.48404084,0
0,35.571,0
0,33.383,0
0,33.075,0
0,32.721,0
0,32.721,0
0,33.242,0
0,35.252,0
0.0153,35.603,0
0.0063,37.065,0
0.0782,38.679,0
0.2051,44.612,0
0.1638,54.627,0
0.2416,20.48404084,0
0.1023,1.081276,0
0.0965,0,0
0.1521,36.665,0
0.2021,210.4116147,1
0.1346,210.4116147,1
0.2299,210.4116147,1
0.209,210.4116147,1
0.2585,210.4116147,1
0.2228,210.4116147,1
0.2458,210.4116147,1
0.4565,210.4116147,1
0.4717,210.4116147,1
0.384,210.4116147,1
0.3146,210.4116147,1
0.2002,210.4116147,1
0.2624,210.4116147,1
0.1564,210.4116147,1
0.3122,210.4116147,1
0.2385,210.4116147,1
0.1989,210.4116147,1
0.1589,210.4116147,1
0.2211,210.4116147,1
0.1564,210.4116147,1
0.1794,210.4116147,1
0.2063,210.4116147,1
0.3408,210.4116147,1
0.3541,210.4116147,1
0.429,33.1,0
0.4323,210.4116147,1
0.5626,210.4116147,1
0.5131,210.4116147,1
0.5364,210.4116147,1
0.5326,210.4116147,1
0.6668,210.4116147,1
0.8078,39.324,0
0.583,34.083,0
0.5643,32.901,0
0.7565,210.4116147,1
0.6835,210.4116147,1
0.5016,31.507,0
0.3952,31.838,0
0.3685,31.838,0
0.2438,32.283,0
0.2391,33.532,0
0.1908,34.09,0
0.2292,35.231,0
0.1663,43.627,0
0.1934,34.903,0
0.1358,210.4116147,1
0.1499,33.1,0
0.0844,33.1,0
0.1226,210.4116147,1
0.0997,210.4116147,1
0.2379,210.4116147,1
0.2181,210.4116147,1
0.2323,210.4116147,1
0.2315,210.4116147,1
0.1357,210.4116147,1
0.1289,210.4116147,1
0.1942,210.4116147,1
0.1595,210.4116147,1
0.128,210.4116147,1
0.0994,210.4116147,1
0.0734,210.4116147,1
0.1006,210.4116147,1
0.0945,30.585,0
0.1945,210.4116147,1
0.1638,30.879,0
0.2634,210.4116147,1
0.3541,210.4116147,1
0.4738,210.4116147,1
0.5323,210.4116147,1
0.3557,210.4116147,1
0.4146,210.4116147,1
0.5133,30.879,0
0.405,210.4116147,1
0.3974,210.4116147,1
0.4729,210.4116147,1
0.3945,210.4116147,1
0.3547,31.497,0
0.2343,210.4116147,1
0.5151,31.497,0
0.4418,31.497,0
0.5598,31.423,0
0.3762,32.628,0
0.4316,32.815,0
0.3126,32.898,0
0.2648,32.815,0
0.4012,32.992,0
0.3465,33.449,0
0.2474,34.072,0
0.2441,210.4116147,1
0.163,210.4116147,1
0.1307,210.4116147,1
0.1603,45.461,1
0.2136,39.358,1
0.2272,210.4116147,1
0.2811,210.4116147,1
0.2808,35.516,1
0.3246,34.394,0
0.2649,34.394,0
0.183,34.394,0
0.1879,34.394,0
0.2252,210.4116147,1
0.226,210.4116147,1
0.223,210.4116147,1
0.262,44.757,1
0.1267,210.4116147,1
0.11,210.4116147,1
0.0902,210.4116147,1
0.1433,210.4116147,1
0.088,210.4116147,1
0.1473,210.4116147,1
0.1281,210.4116147,1
0.0904,34.561,1
0.2073,210.4116147,1
0.1842,35.928,0
0.2078,46.4,0
0.1952,40.035,0
0.196,210.4116147,1
0.3066,210.4116147,1
0.3188,210.4116147,1
0.244,210.4116147,1
0.2662,33.39,0
0.2452,33.39,0
0.355,33.39,0
0.3138,210.4116147,1
0.3494,33.39,0
0.8514,33.39,0
0.8673,33.39,0
0.7852,33.488,0
0.5538,32.564,0
0.7244,32.564,0
0.4761,32.857,0
0.5426,32.648,0
0.64,32.564,0
0.6121,32.564,0
0.5468,32.564,0
0.598,32.961,0
0.5045,34.136,0
0.5056,35.338,0
0.3657,37.025,0
0.3074,4.088,0
0.2908,5.11,0
0.2383,36.015,0
0.2259,36.072,1
0.1117,35.513,1
0.1598,0,0
0.1178,0,0
0.1905,0,0
0.1298,6.132,0
0.0702,6.132,0
0.0076,34.777,0
0,34.541,0
0.0361,36.923,0
0,36.742,0
0,25.82958159,0
0,0,0
0,33.194,0
0,0,0
0.0046,0,0
0.0603,20.48404084,0
