time,Measurement,DA_1,DA_2,DA_3
1/14/2021 18:30,0.0471,0.1601875,0.0577375,0
1/14/2021 18:45,0.0337,0.1573625,0.0452125,0
1/14/2021 19:00,0.0088,0.1438875,0.0146875,0
1/14/2021 19:15,0.0056,0.1481625,0.0141625,0
1/14/2021 19:30,0,0.1524375,0.0136375,0
1/14/2021 19:45,0.0031,0.1567125,0.0131125,0
1/14/2021 20:00,0.0014,0.1672125,0.0103,0
1/14/2021 20:15,0.0066,0.1673375,0.0113,0
1/14/2021 20:30,0.0349,0.1674625,0.0123,0
1/14/2021 20:45,0.0829,0.1675875,0.0133,0
1/14/2021 21:00,0.0806,0.138875,0,0
1/14/2021 21:15,0.0911,0.158225,0.0083875,0
1/14/2021 21:30,0.1126,0.177575,0.0232125,0.0058375
1/14/2021 21:45,0.1578,0.196925,0.0380375,0.0175125
1/14/2021 22:00,0.2309,0.2384375,0.0780625,0.030425
1/14/2021 22:15,0.1818,0.2430125,0.0760875,0.041275
1/14/2021 22:30,0.1552,0.2475875,0.0741125,0.052125
1/14/2021 22:45,0.1803,0.2521625,0.0721375,0.062975
1/14/2021 23:00,0.1506,0.332375,0.0730875,0.0915625
1/14/2021 23:15,0.1369,0.286525,0.0691625,0.0905875
1/14/2021 23:30,0.0851,0.240675,0.0652375,0.0896125
1/14/2021 23:45,0.1566,0.194825,0.0613125,0.0886375
1/15/2021 0:00,0.1351,0.077275,0.0525125,0.0959125
1/15/2021 0:15,0.0879,0.079225,0.0518375,0.0894375
1/15/2021 0:30,0.1032,0.081175,0.0511625,0.0829625
1/15/2021 0:45,0.1178,0.083125,0.0504875,0.0764875
1/15/2021 1:00,0.146,0.0766375,0.0264875,0.0499875
1/15/2021 1:15,0.138,0.0842125,0.0413625,0.0568625
1/15/2021 1:30,0.1299,0.0917875,0.0562375,0.0637375
1/15/2021 1:45,0.1576,0.0993625,0.0711125,0.0706125
1/15/2021 2:00,0.1996,0.127975,0.0910875,0.05945
1/15/2021 2:15,0.1902,0.121525,0.1025625,0.07835
1/15/2021 2:30,0.1356,0.115075,0.1140375,0.09725
1/15/2021 2:45,0.182,0.108625,0.1255125,0.11615
1/15/2021 3:00,0.1632,0.08995,0.173025,0.165725
1/15/2021 3:15,0.1665,0.09165,0.160475,0.164175
1/15/2021 3:30,0.1696,0.09335,0.147925,0.162625
1/15/2021 3:45,0.1863,0.09505,0.135375,0.161075
1/15/2021 4:00,0.1521,0.1146,0.1142,0.1619625
1/15/2021 4:15,0.1703,0.1044,0.1074,0.1587875
1/15/2021 4:30,0.1474,0.0942,0.1006,0.1556125
1/15/2021 4:45,0.1084,0.084,0.0938,0.1524375
1/15/2021 5:00,0.164,0.0770625,0.0769125,0.1566875
1/15/2021 5:15,0.1528,0.0646875,0.0768375,0.1485625
1/15/2021 5:30,0.134,0.0523125,0.0767625,0.1404375
1/15/2021 5:45,0.1211,0.0399375,0.0766875,0.1323125
1/15/2021 6:00,0.0966,0.012375,0.072,0.118225
1/15/2021 6:15,0.0561,0.010125,0.075,0.114075
1/15/2021 6:30,0.055,0.007875,0.078,0.109925
1/15/2021 6:45,0.0617,0.005625,0.081,0.105775
1/15/2021 7:00,0.0682,0,0.0879,0.113325
1/15/2021 7:15,0.0667,0,0.0883,0.101375
1/15/2021 7:30,0.0584,0.0018375,0.0887,0.089425
1/15/2021 7:45,0.0447,0.0055125,0.0891,0.077475
1/15/2021 8:00,0.0275,0,0.05755,0.03155
1/15/2021 8:15,0.1105,0.0089375,0.07925,0.04225
1/15/2021 8:30,0.1006,0.0204625,0.10095,0.05295
1/15/2021 8:45,0.0822,0.0319875,0.12265,0.06365
1/15/2021 9:00,0.1073,0.0793625,0.1950125,0.1124875
1/15/2021 9:15,0.0914,0.0669875,0.1829375,0.0977625
1/15/2021 9:30,0.0626,0.0546125,0.1708625,0.0830375
1/15/2021 9:45,0.0401,0.0422375,0.1587875,0.0683125
1/15/2021 10:00,0.0181,0.0071375,0.1298,0.026925
1/15/2021 10:15,0.0047,0.0099125,0.129,0.029975
1/15/2021 10:30,0.0128,0.0126875,0.1282,0.033025
1/15/2021 10:45,0.001,0.0154625,0.1274,0.036075
1/15/2021 11:00,0.0101,0.0270875,0.118725,0.04145
1/15/2021 11:15,0.0166,0.0239625,0.123175,0.04295
1/15/2021 11:30,0.0334,0.0208375,0.127625,0.04445
1/15/2021 11:45,0.0527,0.0177125,0.132075,0.04595
1/15/2021 12:00,0.0217,0.004875,0.1292875,0.0332
1/15/2021 12:15,0.0177,0.008225,0.1385625,0.0442
1/15/2021 12:30,0.0536,0.011575,0.1478375,0.0552
1/15/2021 12:45,0.0431,0.014925,0.1571125,0.0662
1/15/2021 13:00,0.0454,0.0170375,0.1493625,0.0643
1/15/2021 13:15,0.0339,0.0212125,0.1699875,0.0839
1/15/2021 13:30,0.0783,0.0253875,0.1906125,0.1035
1/15/2021 13:45,0.089,0.0295625,0.2112375,0.1231
1/15/2021 14:00,0.0966,0.040675,0.2414625,0.1585625
1/15/2021 14:15,0.08,0.040225,0.2556875,0.1675875
1/15/2021 14:30,0.1048,0.039775,0.2699125,0.1766125
1/15/2021 14:45,0.1121,0.039325,0.2841375,0.1856375
1/15/2021 15:00,0.1137,0.03475,0.3193625,0.2167875
1/15/2021 15:15,0.1372,0.03705,0.3195875,0.2110625
1/15/2021 15:30,0.1634,0.03935,0.3198125,0.2053375
1/15/2021 15:45,0.1589,0.04165,0.3200375,0.1996125
1/15/2021 16:00,0.1738,0.0441375,0.3344375,0.1911875
1/15/2021 16:15,0.1931,0.0463125,0.3252125,0.1872625
1/15/2021 16:30,0.1973,0.0484875,0.3159875,0.1833375
1/15/2021 16:45,0.1504,0.0506625,0.3067625,0.1794125
1/15/2021 17:00,0.1282,0.0543,0.2901875,0.161425
1/15/2021 17:15,0.0823,0.0555,0.2858625,0.166875
1/15/2021 17:30,0.0854,0.0567,0.2815375,0.172325
1/15/2021 17:45,0.0967,0.0579,0.2772125,0.177775
1/15/2021 18:00,0.1376,0.06675,0.2637375,0.1960875
1/15/2021 18:15,0.1583,0.06285,0.2655125,0.1929625
1/15/2021 18:30,0.1014,0.05895,0.2672875,0.1898375
1/15/2021 18:45,0.1103,0.05505,0.2690625,0.1867125
1/15/2021 19:00,0.1424,0.0539625,0.294275,0.193675
1/15/2021 19:15,0.12,0.0481875,0.280425,0.183825
1/15/2021 19:30,0.1093,0.0424125,0.266575,0.173975
1/15/2021 19:45,0.1221,0.0366375,0.252725,0.164125
1/15/2021 20:00,0.1084,0.030525,0.2197125,0.141225
1/15/2021 20:15,0.0822,0.024975,0.2186375,0.140075
1/15/2021 20:30,0.0728,0.019425,0.2175625,0.138925
1/15/2021 20:45,0.0502,0.013875,0.2164875,0.137775
1/15/2021 21:00,0.0506,0,0.2102375,0.1364375
1/15/2021 21:15,0.0575,0,0.2126125,0.1354125
1/15/2021 21:30,0.036,0,0.2149875,0.1343875
1/15/2021 21:45,0.0215,0,0.2173625,0.1333625
1/15/2021 22:00,0.0537,0,0.2492125,0.13905
1/15/2021 22:15,0.0317,0,0.2319375,0.13355
1/15/2021 22:30,0.0179,0,0.2146625,0.12805
1/15/2021 22:45,0.0164,0,0.1973875,0.12255
1/15/2021 23:00,0.0104,0,0.212025,0.1368875
1/15/2021 23:15,0.0304,0,0.173475,0.1181625
1/15/2021 23:30,0.0113,0,0.134925,0.0994375
1/15/2021 23:45,0.0189,0,0.096375,0.0807125
1/16/2021 0:00,0.0244,0,0,0.0415125
1/16/2021 0:15,0.042,0,0,0.0364375
1/16/2021 0:30,0.0118,0,0,0.0313625
1/16/2021 0:45,0.021,0,0,0.0262875
1/16/2021 1:00,0.0514,0,0,0.0187
1/16/2021 1:15,0.0449,0,0,0.0153
1/16/2021 1:30,0.065,0,0,0.0119
1/16/2021 1:45,0.0491,0,0,0.0085
1/16/2021 2:00,0.0331,0,0,0
1/16/2021 2:15,0.0125,0,0,0
1/16/2021 2:30,0,0,0,0
1/16/2021 2:45,0,0,0,0
1/16/2021 3:00,0,0,0,0
1/16/2021 3:15,0,0,0,0
1/16/2021 3:30,0,0,0,0
1/16/2021 3:45,0,0,0,0
1/16/2021 4:00,0,0,0,0
1/16/2021 4:15,0,0,0,0
1/16/2021 4:30,0,0,0,0
1/16/2021 4:45,0,0,0,0
1/16/2021 5:00,0,0,0,0
1/16/2021 5:15,0,0,0,0
1/16/2021 5:30,0,0,0,0
1/16/2021 5:45,0,0,0,0
1/16/2021 6:00,0,0,0,0
1/16/2021 6:15,0,0,0,0
1/16/2021 6:30,0,0,0,0
1/16/2021 6:45,0,0,0,0
1/16/2021 7:00,0,0,0,0
1/16/2021 7:15,0,0,0,0
1/16/2021 7:30,0,0,0,0
1/16/2021 7:45,0,0,0,0
1/16/2021 8:00,0,0,0,0
1/16/2021 8:15,0,0,0,0
1/16/2021 8:30,0,0,0,0
1/16/2021 8:45,0,0,0,0
1/16/2021 9:00,0,0,0,0
1/16/2021 9:15,0,0,0,0
1/16/2021 9:30,0,0,0,0
1/16/2021 9:45,0,0,0,0
1/16/2021 10:00,0,0,0,0
1/16/2021 10:15,0,0,0,0
1/16/2021 10:30,0,0,0,0
1/16/2021 10:45,0,0,0,0
1/16/2021 11:00,0,0,0,0
1/16/2021 11:15,0,0,0,0
1/16/2021 11:30,0,0,0,0
1/16/2021 11:45,0,0,0,0
1/16/2021 12:00,0,0,0,0
1/16/2021 12:15,0,0,0,0
1/16/2021 12:30,0,0,0,0
1/16/2021 12:45,0,0,0,0
1/16/2021 13:00,0,0,0,0
1/16/2021 13:15,0,0,0,0
1/16/2021 13:30,0,0,0,0
1/16/2021 13:45,0,0,0,0
1/16/2021 14:00,0,0,0,0
1/16/2021 14:15,0,0,0,0
1/16/2021 14:30,0,0,0,0
1/16/2021 14:45,0,0,0,0
1/16/2021 15:00,0,0,0,0
1/16/2021 15:15,0,0,0,0
1/16/2021 15:30,0,0,0,0
1/16/2021 15:45,0,0,0,0
1/16/2021 16:00,0,0,0,0
1/16/2021 16:15,0,0,0,0
1/16/2021 16:30,0,0,0,0
1/16/2021 16:45,0,0,0,0
1/16/2021 17:00,0,0,0,0
1/16/2021 17:15,0,0,0,0
1/16/2021 17:30,0,0,0,0
1/16/2021 17:45,0,0,0,0
1/16/2021 18:00,0,0,0,0
1/16/2021 18:15,0,0,0,0
1/16/2021 18:30,0,0,0,0
1/16/2021 18:45,0,0,0,0
1/16/2021 19:00,0,0,0,0
1/16/2021 19:15,0,0,0,0
1/16/2021 19:30,0,0,0,0
1/16/2021 19:45,0,0,0,0
1/16/2021 20:00,0,0,0,0
1/16/2021 20:15,0,0,0,0
1/16/2021 20:30,0,0,0,0
1/16/2021 20:45,0,0,0,0
1/16/2021 21:00,0,0,0,0
1/16/2021 21:15,0,0,0,0
1/16/2021 21:30,0,0.0024,0,0
1/16/2021 21:45,0.0012,0.0072,0,0
1/16/2021 22:00,0.0085,0.0063375,0,0
1/16/2021 22:15,0.0211,0.0149125,0,0
1/16/2021 22:30,0.0223,0.0234875,0.002075,0
1/16/2021 22:45,0.0491,0.0320625,0.006225,0
1/16/2021 23:00,0.0877,0.052225,0,0
1/16/2021 23:15,0.0899,0.053075,0.0029,0
1/16/2021 23:30,0.0943,0.053925,0.0303,0.0226
1/16/2021 23:45,0.0996,0.054775,0.0577,0.0678
1/17/2021 0:00,0.077,0.0483125,0.1159625,0.1656875
1/17/2021 0:15,0.0811,0.0540375,0.1227875,0.1757625
1/17/2021 0:30,0.0757,0.0597625,0.1296125,0.1858375
1/17/2021 0:45,0.1029,0.0654875,0.1364375,0.1959125
1/17/2021 1:00,0.0875,0.081375,0.150875,0.2214
1/17/2021 1:15,0.1226,0.080325,0.152625,0.2212
1/17/2021 1:30,0.1118,0.079275,0.154375,0.221
1/17/2021 1:45,0.0915,0.078225,0.156125,0.2208
1/17/2021 2:00,0.0794,0.0684,0.1632375,0.24025
1/17/2021 2:15,0.0707,0.0732,0.1614125,0.22695
1/17/2021 2:30,0.0674,0.078,0.1595875,0.21365
1/17/2021 2:45,0.0625,0.0828,0.1577625,0.20035
1/17/2021 3:00,0.047,0.0950625,0.157025,0.1822875
1/17/2021 3:15,0.0397,0.0948875,0.154475,0.1721625
1/17/2021 3:30,0.0609,0.0947125,0.151925,0.1620375
1/17/2021 3:45,0.0367,0.0945375,0.149375,0.1519125
1/17/2021 4:00,0.0407,0.088325,0.1470125,0.1237875
1/17/2021 4:15,0.0956,0.092175,0.1443375,0.1256625
1/17/2021 4:30,0.0814,0.096025,0.1416625,0.1275375
1/17/2021 4:45,0.0803,0.099875,0.1389875,0.1294125
1/17/2021 5:00,0.1013,0.1137375,0.1237125,0.14205
1/17/2021 5:15,0.0983,0.1109125,0.1294375,0.13675
1/17/2021 5:30,0.096,0.1080875,0.1351625,0.13145
1/17/2021 5:45,0.1011,0.1052625,0.1408875,0.12615
1/17/2021 6:00,0.0674,0.0990625,0.148675,0.1307875
1/17/2021 6:15,0.0567,0.0984875,0.153025,0.1188625
1/17/2021 6:30,0.0511,0.0979125,0.157375,0.1069375
1/17/2021 6:45,0.0676,0.0973375,0.161725,0.0950125
1/17/2021 7:00,0.0945,0.10805,0.18325,0.082975
1/17/2021 7:15,0.065,0.09995,0.17615,0.071125
1/17/2021 7:30,0.0596,0.09185,0.16905,0.059275
1/17/2021 7:45,0.046,0.08375,0.16195,0.047425
1/17/2021 8:00,0.042,0.076925,0.1549625,0.024475
1/17/2021 8:15,0.0423,0.067975,0.1477875,0.020025
1/17/2021 8:30,0.0442,0.059025,0.1406125,0.015575
1/17/2021 8:45,0.0411,0.050075,0.1334375,0.011125
1/17/2021 9:00,0.0342,0.03595,0.1297875,0
1/17/2021 9:15,0.0362,0.03045,0.1202625,0
1/17/2021 9:30,0.0469,0.02495,0.1107375,0
1/17/2021 9:45,0.0428,0.01945,0.1012125,0
1/17/2021 10:00,0.0347,0.0078375,0.093225,0
1/17/2021 10:15,0.0402,0.0064125,0.082675,0
1/17/2021 10:30,0.0455,0.0049875,0.072125,0
1/17/2021 10:45,0.0239,0.0035625,0.061575,0
1/17/2021 11:00,0.0091,0,0.0437125,0
1/17/2021 11:15,0,0,0.0380375,0
1/17/2021 11:30,0,0,0.0323625,0
1/17/2021 11:45,0,0,0.0266875,0
1/17/2021 12:00,0,0,0.017,0
1/17/2021 12:15,0,0,0.014,0
1/17/2021 12:30,0,0,0.011,0
1/17/2021 12:45,0,0,0.008,0
1/17/2021 13:00,0,0,0,0
1/17/2021 13:15,0,0,0,0
1/17/2021 13:30,0,0,0.0030875,0
1/17/2021 13:45,0,0,0.0082625,0
1/17/2021 14:00,0,0,0.009125,0
1/17/2021 14:15,0,0,0.017175,0
1/17/2021 14:30,0,0,0.025225,0
1/17/2021 14:45,0,0,0.033275,0
1/17/2021 15:00,0,0,0.0436125,0
1/17/2021 15:15,0,0,0.0501375,0
1/17/2021 15:30,0,0,0.0566625,0
1/17/2021 15:45,0,0,0.0631875,0
1/17/2021 16:00,0.0088,0,0.04965,0
1/17/2021 16:15,0.0177,0,0.06955,0
1/17/2021 16:30,0.0311,0.0021375,0.08945,0.0026375
1/17/2021 16:45,0.0476,0.0064125,0.10935,0.0079125
1/17/2021 17:00,0.0746,0,0.1372,0.002575
1/17/2021 17:15,0.073,0.0111,0.1518,0.014925
1/17/2021 17:30,0.0522,0.0231,0.1664,0.027275
1/17/2021 17:45,0.063,0.0351,0.181,0.039625
1/17/2021 18:00,0.0147,0.066075,0.2112,0.069225
1/17/2021 18:15,0,0.065425,0.2154,0.070075
1/17/2021 18:30,0.0052,0.064775,0.2196,0.070925
1/17/2021 18:45,0.0153,0.064125,0.2238,0.071775
1/17/2021 19:00,0.0229,0.0702625,0.2467125,0.0800125
1/17/2021 19:15,0.0355,0.0650875,0.2384375,0.0759375
1/17/2021 19:30,0.0545,0.0599125,0.2301625,0.0718625
1/17/2021 19:45,0.0979,0.0547375,0.2218875,0.0677875
1/17/2021 20:00,0.08,0.03205,0.1859,0.0516375
1/17/2021 20:15,0.0736,0.03855,0.1961,0.0556125
1/17/2021 20:30,0.1017,0.04505,0.2063,0.0595875
1/17/2021 20:45,0.0846,0.05155,0.2165,0.0635625
1/17/2021 21:00,0.059,0.07185,0.2629625,0.07785
1/17/2021 21:15,0.0703,0.06915,0.2489875,0.07495
1/17/2021 21:30,0.0527,0.06645,0.2350125,0.07205
1/17/2021 21:45,0.0604,0.06375,0.2210375,0.06915
1/17/2021 22:00,0.0425,0.056625,0.1826875,0.0595375
1/17/2021 22:15,0.0329,0.056875,0.1849625,0.0611125
1/17/2021 22:30,0.0088,0.057125,0.1872375,0.0626875
1/17/2021 22:45,0.0115,0.057375,0.1895125,0.0642625
1/17/2021 23:00,0.0112,0.0128875,0.1989125,0.093775
1/17/2021 23:15,0.0073,0.0429625,0.1964375,0.076725
1/17/2021 23:30,0.004,0.0730375,0.1939625,0.059675
1/17/2021 23:45,0.0136,0.1031125,0.1914875,0.042625
1/18/2021 0:00,0.0046,0.1808875,0.20075,0
1/18/2021 0:15,0.0163,0.1791625,0.19045,0
1/18/2021 0:30,0.0199,0.1774375,0.18015,0
1/18/2021 0:45,0.016,0.1757125,0.16985,0
1/18/2021 1:00,0.0539,0.1801,0.1574875,0
1/18/2021 1:15,0.0843,0.1743,0.1485625,0
1/18/2021 1:30,0.0756,0.1685,0.1396375,0.0010875
1/18/2021 1:45,0.0691,0.1627,0.1307125,0.0032625
1/18/2021 2:00,0.0423,0.1504125,0.0941125,0
1/18/2021 2:15,0.0832,0.1489375,0.1036375,0.0047625
1/18/2021 2:30,0.0785,0.1474625,0.1131625,0.0126375
1/18/2021 2:45,0.0721,0.1459875,0.1226875,0.0205125
1/18/2021 3:00,0.0478,0.135475,0.1273375,0.03165
1/18/2021 3:15,0.0331,0.140025,0.1401125,0.03735
1/18/2021 3:30,0.0684,0.144575,0.1528875,0.04305
1/18/2021 3:45,0.0222,0.149125,0.1656625,0.04875
1/18/2021 4:00,0.0203,0.1599,0.1971875,0.062325
1/18/2021 4:15,0.0822,0.1603,0.1974625,0.062775
1/18/2021 4:30,0.058,0.1607,0.1977375,0.063225
1/18/2021 4:45,0.0635,0.1611,0.1980125,0.063675
1/18/2021 5:00,0.072,0.1601875,0.192775,0.048675
1/18/2021 5:15,0.0569,0.1614625,0.196725,0.059425
1/18/2021 5:30,0.0776,0.1627375,0.200675,0.070175
1/18/2021 5:45,0.1034,0.1640125,0.204625,0.080925
1/18/2021 6:00,0.1059,0.147475,0.1938,0.08875
1/18/2021 6:15,0.1125,0.160625,0.2076,0.10145
1/18/2021 6:30,0.1402,0.173775,0.2214,0.11415
1/18/2021 6:45,0.1134,0.186925,0.2352,0.12685
1/18/2021 7:00,0.1098,0.21815,0.2613375,0.142625
1/18/2021 7:15,0.0778,0.21925,0.2669125,0.153275
1/18/2021 7:30,0.1194,0.22035,0.2724875,0.163925
1/18/2021 7:45,0.0989,0.22145,0.2780625,0.174575
1/18/2021 8:00,0.1046,0.235825,0.308575,0.19595
1/18/2021 8:15,0.1178,0.228075,0.297525,0.19945
1/18/2021 8:30,0.0891,0.220325,0.286475,0.20295
1/18/2021 8:45,0.1069,0.212575,0.275425,0.20645
1/18/2021 9:00,0.1118,0.1897875,0.2259,0.2134
1/18/2021 9:15,0.1142,0.1920625,0.2405,0.2146
1/18/2021 9:30,0.1113,0.1943375,0.2551,0.2158
1/18/2021 9:45,0.1322,0.1966125,0.2697,0.217
1/18/2021 10:00,0.1601,0.18685,0.267425,0.20515
1/18/2021 10:15,0.1547,0.19715,0.293275,0.21505
1/18/2021 10:30,0.1842,0.20745,0.319125,0.22495
1/18/2021 10:45,0.2174,0.21775,0.344975,0.23485
1/18/2021 11:00,0.2112,0.26495,0.4298875,0.278425
1/18/2021 11:15,0.1656,0.25065,0.4163625,0.265875
1/18/2021 11:30,0.1542,0.23635,0.4028375,0.253325
1/18/2021 11:45,0.1421,0.22205,0.3893125,0.240775
1/18/2021 12:00,0.1238,0.19635,0.3653625,0.2002125
1/18/2021 12:15,0.121,0.18965,0.3587875,0.2063375
1/18/2021 12:30,0.1152,0.18295,0.3522125,0.2124625
1/18/2021 12:45,0.135,0.17625,0.3456375,0.2185875
1/18/2021 13:00,0.1976,0.1436,0.3087625,0.2027375
1/18/2021 13:15,0.2308,0.1542,0.3223875,0.2235125
1/18/2021 13:30,0.2016,0.1648,0.3360125,0.2442875
1/18/2021 13:45,0.1791,0.1754,0.3496375,0.2650625
1/18/2021 14:00,0.2012,0.192,0.38355,0.30275
1/18/2021 14:15,0.1613,0.1986,0.38365,0.31225
1/18/2021 14:30,0.16,0.2052,0.38375,0.32175
1/18/2021 14:45,0.1919,0.2118,0.38385,0.33125
1/18/2021 15:00,0.1955,0.254025,0.4142875,0.3535
1/18/2021 15:15,0.2222,0.236875,0.3941625,0.3545
1/18/2021 15:30,0.194,0.219725,0.3740375,0.3555
1/18/2021 15:45,0.1968,0.202575,0.3539125,0.3565
1/18/2021 16:00,0.1543,0.15535,0.2982,0.361025
1/18/2021 16:15,0.1356,0.15825,0.3018,0.359675
1/18/2021 16:30,0.1256,0.16115,0.3054,0.358325
1/18/2021 16:45,0.1006,0.16405,0.309,0.356975
1/18/2021 17:00,0.065,0.1675125,0.330525,0.3897125
1/18/2021 17:15,0.0553,0.1700375,0.322175,0.3656375
1/18/2021 17:30,0.0537,0.1725625,0.313825,0.3415625
1/18/2021 17:45,0.0404,0.1750875,0.305475,0.3174875
1/18/2021 18:00,0.0828,0.170975,0.274925,0.2453375
1/18/2021 18:15,0.0605,0.177925,0.281375,0.2533125
1/18/2021 18:30,0.0373,0.184875,0.287825,0.2612875
1/18/2021 18:45,0.0597,0.191825,0.294275,0.2692625
1/18/2021 19:00,0.0713,0.2123125,0.3189875,0.2895375
1/18/2021 19:15,0.0996,0.2102375,0.3132625,0.2893125
1/18/2021 19:30,0.1092,0.2081625,0.3075375,0.2890875
1/18/2021 19:45,0.1238,0.2060875,0.3018125,0.2888625
1/18/2021 20:00,0.1321,0.1434125,0.2353375,0.249825
1/18/2021 20:15,0.1189,0.1817375,0.2701125,0.275475
1/18/2021 20:30,0.1515,0.2200625,0.3048875,0.301125
1/18/2021 20:45,0.2148,0.2583875,0.3396625,0.326775
1/18/2021 21:00,0.2294,0.3789125,0.4706625,0.4488375
1/18/2021 21:15,0.1973,0.3624375,0.4412875,0.4102125
1/18/2021 21:30,0.1801,0.3459625,0.4119125,0.3715875
1/18/2021 21:45,0.1964,0.3294875,0.3825375,0.3329625
1/18/2021 22:00,0.1831,0.2848125,0.309475,0.255675
1/18/2021 22:15,0.204,0.2871375,0.309225,0.242825
1/18/2021 22:30,0.1918,0.2894625,0.308975,0.229975
1/18/2021 22:45,0.1772,0.2917875,0.308725,0.217125
1/18/2021 23:00,0.127,0.33135,0.385575,0.1671875
1/18/2021 23:15,0.1129,0.30885,0.333925,0.1790625
1/18/2021 23:30,0.1219,0.28635,0.282275,0.1909375
1/18/2021 23:45,0.1096,0.26385,0.230625,0.2028125
1/19/2021 0:00,0.1715,0.210975,0.0998875,0.2424
1/19/2021 0:15,0.1525,0.208725,0.1009625,0.2358
1/19/2021 0:30,0.1383,0.206475,0.1020375,0.2292
1/19/2021 0:45,0.1569,0.204225,0.1031125,0.2226
1/19/2021 1:00,0.1261,0.1756125,0.102275,0.1960875
1/19/2021 1:15,0.1022,0.1909375,0.104625,0.2027625
1/19/2021 1:30,0.1203,0.2062625,0.106975,0.2094375
1/19/2021 1:45,0.1448,0.2215875,0.109325,0.2161125
1/19/2021 2:00,0.1341,0.2643625,0.1024125,0.2343375
1/19/2021 2:15,0.1209,0.2613875,0.1109375,0.2333125
1/19/2021 2:30,0.1571,0.2584125,0.1194625,0.2322875
1/19/2021 2:45,0.1622,0.2554375,0.1279875,0.2312625
1/19/2021 3:00,0.1437,0.251525,0.13955,0.22825
1/19/2021 3:15,0.181,0.249175,0.14605,0.22855
1/19/2021 3:30,0.1898,0.246825,0.15255,0.22885
1/19/2021 3:45,0.1878,0.244475,0.15905,0.22915
1/19/2021 4:00,0.1779,0.2443375,0.17545,0.22675
1/19/2021 4:15,0.1589,0.2405125,0.17535,0.22885
1/19/2021 4:30,0.1642,0.2366875,0.17525,0.23095
1/19/2021 4:45,0.1655,0.2328625,0.17515,0.23305
1/19/2021 5:00,0.1527,0.2389,0.1897875,0.2448625
1/19/2021 5:15,0.147,0.2285,0.1798625,0.2404875
1/19/2021 5:30,0.1541,0.2181,0.1699375,0.2361125
1/19/2021 5:45,0.1567,0.2077,0.1600125,0.2317375
1/19/2021 6:00,0.1591,0.1641875,0.1352375,0.221025
1/19/2021 6:15,0.2076,0.1758625,0.1352125,0.220875
1/19/2021 6:30,0.2116,0.1875375,0.1351875,0.220725
1/19/2021 6:45,0.196,0.1992125,0.1351625,0.220575
1/19/2021 7:00,0.2132,0.2054125,0.1414,0.2149875
1/19/2021 7:15,0.2062,0.2207375,0.1372,0.2184625
1/19/2021 7:30,0.1711,0.2360625,0.133,0.2219375
1/19/2021 7:45,0.1999,0.2513875,0.1288,0.2254125
1/19/2021 8:00,0.1607,0.2970125,0.1239625,0.2451625
1/19/2021 8:15,0.2068,0.2921375,0.1201875,0.2377875
1/19/2021 8:30,0.2033,0.2872625,0.1164125,0.2304125
1/19/2021 8:45,0.2323,0.2823875,0.1126375,0.2230375
1/19/2021 9:00,0.2134,0.301625,0.126075,0.2332125
1/19/2021 9:15,0.2032,0.280675,0.110825,0.2141375
1/19/2021 9:30,0.2084,0.259725,0.095575,0.1950625
1/19/2021 9:45,0.1593,0.238775,0.080325,0.1759875
1/19/2021 10:00,0.1053,0.2008,0.0526625,0.132875
1/19/2021 10:15,0.1108,0.1912,0.0456875,0.129825
1/19/2021 10:30,0.0807,0.1816,0.0387125,0.126775
1/19/2021 10:45,0.0517,0.172,0.0317375,0.123725
1/19/2021 11:00,0.0647,0.1573375,0.018125,0.1131
1/19/2021 11:15,0.0494,0.1511125,0.015575,0.1151
1/19/2021 11:30,0.0517,0.1448875,0.013025,0.1171
1/19/2021 11:45,0.0339,0.1386625,0.010475,0.1191
1/19/2021 12:00,0.0557,0.1391125,0.0056375,0.137375
1/19/2021 12:15,0.0482,0.1284375,0.0046125,0.128525
1/19/2021 12:30,0.0539,0.1177625,0.0035875,0.119675
1/19/2021 12:45,0.0667,0.1070875,0.0025625,0.110825
1/19/2021 13:00,0.058,0.0936375,0,0.1073375
1/19/2021 13:15,0.0456,0.0848125,0,0.0949125
1/19/2021 13:30,0.0329,0.0759875,0,0.0824875
1/19/2021 13:45,0.0255,0.0671625,0,0.0700625
1/19/2021 14:00,0.0185,0.0577375,0,0.053625
1/19/2021 14:15,0.0278,0.0493125,0,0.043875
1/19/2021 14:30,0.0157,0.0408875,0,0.034125
1/19/2021 14:45,0.0079,0.0324625,0,0.024375
1/19/2021 15:00,0.0038,0.0139875,0,0
1/19/2021 15:15,0.0039,0.0122625,0,0
1/19/2021 15:30,0,0.0105375,0,0
1/19/2021 15:45,0.0057,0.0088125,0,0
1/19/2021 16:00,0,0.002775,0,0
1/19/2021 16:15,0,0.003925,0,0
1/19/2021 16:30,0,0.005075,0,0
1/19/2021 16:45,0,0.006225,0,0
1/19/2021 17:00,0,0.003025,0,0
1/19/2021 17:15,0,0.007075,0,0
1/19/2021 17:30,0,0.011125,0,0
1/19/2021 17:45,0,0.015175,0,0
1/19/2021 18:00,0,0.01045,0,0
1/19/2021 18:15,0,0.02035,0,0
1/19/2021 18:30,0,0.03025,0,0
1/19/2021 18:45,0,0.04015,0,0
1/19/2021 19:00,0,0.06985,0,0
1/19/2021 19:15,0,0.06655,0,0
1/19/2021 19:30,0,0.06325,0,0
1/19/2021 19:45,0,0.05995,0,0
