time,Spot price 2025,Spot price 2035,Spot price 2045,DA forecast,Realised production
19/09/1985 21.00,14.795,9.841,4.512,0.5987,0.3803
19/09/1985 22.00,14.795,9.841,4.512,0.5953,0.3882
19/09/1985 23.00,14.795,9.841,4.512,0.7557,0.5123
20/09/1985 00.00,26.899,33.167,15.961,0.4305,0.4818
20/09/1985 01.00,26.899,33.167,15.961,0.473,0.4452
20/09/1985 02.00,27.25,33.167,15.961,0.4048,0.3564
20/09/1985 03.00,28.53,33.351,15.961,0.3395,0.2862
20/09/1985 04.00,30.884,33.351,16.002,0.3157,0.2545
20/09/1985 05.00,33.421,43.046,16.354,0.2975,0.2286
20/09/1985 06.00,36.4,42.669,15.237,0.2985,0.2402
20/09/1985 07.00,43.806,30.52,3.399,0.2507,0.2175
20/09/1985 08.00,31.801,4.732,3.242,0.1896,0.1987
20/09/1985 09.00,29.563,3.246,3.242,0.2075,0.2191
20/09/1985 10.00,29.03,3.246,3.242,0.2504,0.2719
20/09/1985 11.00,27.25,3.281,9.654,0.2426,0.2807
20/09/1985 12.00,27.126,5.264,11.282,0.2243,0.2874
20/09/1985 13.00,27.496,19.839,13.908,0.1783,0.2532
20/09/1985 14.00,27.496,26.022,14.795,0.2511,0.3125
20/09/1985 15.00,27.496,33.167,15.494,0.2689,0.3125
20/09/1985 16.00,28.53,33.167,15.961,0.324,0.3347
20/09/1985 17.00,38.412,41.746,15.961,0.3596,0.3613
20/09/1985 18.00,29.563,41.903,15.961,0.3609,0.3575
20/09/1985 19.00,28.53,33.653,15.961,0.3388,0.3716
20/09/1985 20.00,27.91,33.167,15.961,0.3353,0.3707
20/09/1985 21.00,26.899,33.167,15.961,0.3174,0.3528
20/09/1985 22.00,26.899,33.167,15.961,0.2891,0.3222
20/09/1985 23.00,26.899,33.167,15.961,0.2791,0.3164
21/09/1985 00.00,17.94,3.734,4.24,0.8511,0.3576
21/09/1985 01.00,17.353,3.734,4.238,0.8898,0.3619
21/09/1985 02.00,16.212,3.734,4.114,0.8775,0.36
21/09/1985 03.00,12.466,3.734,4.166,0.8073,0.3139
21/09/1985 04.00,12.591,3.734,4.126,0.8041,0.2859
21/09/1985 05.00,12.591,3.734,4.126,0.8003,0.294
21/09/1985 06.00,13.101,3.734,4.066,0.8229,0.2849
21/09/1985 07.00,18.34,3.688,4.066,0.7528,0.2414
21/09/1985 08.00,13.754,3.581,3.274,0.627,0.1937
21/09/1985 09.00,12.101,1.991,3.232,0.6007,0.1618
21/09/1985 10.00,10.514,1.991,3.232,0.5436,0.1209
21/09/1985 11.00,8.071,1.991,3.232,0.387,0.0801
21/09/1985 12.00,8.071,1.991,3.232,0.2638,0.0464
21/09/1985 13.00,8.071,1.991,3.241,0.1924,0.0258
21/09/1985 14.00,8.071,3.197,3.363,0.1947,0.0475
21/09/1985 15.00,11.52,3.71,4.033,0.3604,0.1562
21/09/1985 16.00,12.113,3.755,4.066,0.2863,0.1312
21/09/1985 17.00,12.113,3.755,4.066,0.219,0.0693
21/09/1985 18.00,12.113,3.755,4.066,0.2565,0.0729
21/09/1985 19.00,12.113,3.755,4.066,0.3596,0.1455
21/09/1985 20.00,12.113,3.755,4.066,0.4587,0.1973
21/09/1985 21.00,12.113,3.755,4.066,0.5378,0.2168
21/09/1985 22.00,12.113,3.755,4.066,0.4476,0.1651
21/09/1985 23.00,12.113,3.755,4.066,0.5658,0.1979
22/09/1985 00.00,18.19,16.348,18.054,0.1903,0.1881
22/09/1985 01.00,18.19,16.348,18.054,0.1274,0.1253
22/09/1985 02.00,18.19,16.348,18.145,0.1635,0.1375
22/09/1985 03.00,18.19,16.348,18.145,0.1477,0.1357
22/09/1985 04.00,18.249,16.348,18.145,0.1518,0.1464
22/09/1985 05.00,18.451,16.348,18.145,0.1704,0.1402
22/09/1985 06.00,18.451,16.348,18.054,0.1526,0.1208
22/09/1985 07.00,17.539,15.51,17.845,0.1198,0.087
22/09/1985 08.00,12.529,3.848,13.188,0.088,0.044
22/09/1985 09.00,12.466,3.701,3.965,0.0491,0.047
22/09/1985 10.00,11.232,3.088,3.965,0.0028,0.0217
22/09/1985 11.00,11.073,3.088,3.965,0.0077,0.0434
22/09/1985 12.00,11.073,3.098,3.965,0.0206,0.0642
22/09/1985 13.00,11.106,3.121,4.847,0.0459,0.0708
22/09/1985 14.00,12.466,3.877,16.764,0.0853,0.0963
22/09/1985 15.00,13.799,16.348,17.845,0.1397,0.1417
22/09/1985 16.00,18.56,16.348,17.845,0.1911,0.1769
22/09/1985 17.00,26.453,17.443,18.054,0.2167,0.2083
22/09/1985 18.00,26.395,17.523,18.054,0.268,0.2218
22/09/1985 19.00,26.309,16.808,18.054,0.3094,0.2267
22/09/1985 20.00,26.309,16.348,18.054,0.2875,0.223
22/09/1985 21.00,26.309,16.348,18.054,0.28,0.2357
22/09/1985 22.00,25.553,16.348,18.054,0.3106,0.2588
22/09/1985 23.00,25.152,16.348,18.054,0.2509,0.2378
23/09/1985 00.00,32.591,46.785,44.012,0.035,0.2168
23/09/1985 01.00,32.591,46.785,44.012,0.0247,0.1889
23/09/1985 02.00,32.591,46.785,44.012,0.0089,0.1651
23/09/1985 03.00,33.397,46.785,44.012,0,0.1289
23/09/1985 04.00,33.731,46.785,44.012,0,0.0755
23/09/1985 05.00,35.258,47.952,44.041,0,0.0326
23/09/1985 06.00,45.675,46.157,41.345,0,0.0068
23/09/1985 07.00,36.385,30.897,32.118,0,0
23/09/1985 08.00,33.635,28.165,30.851,0,0
23/09/1985 09.00,32.458,24.345,28.105,0,0
23/09/1985 10.00,32.311,24.345,28.105,0,0
23/09/1985 11.00,32.311,24.345,31.861,0,0
23/09/1985 12.00,32.455,27.561,35.433,0,0
23/09/1985 13.00,32.596,31.89,40.322,0,0
23/09/1985 14.00,33.61,43.57,41.469,0,0
23/09/1985 15.00,33.945,45.827,42.918,0,0
23/09/1985 16.00,36.654,47.043,44.012,0,0.0023
23/09/1985 17.00,41.32,47.043,44.012,0,0.0129
23/09/1985 18.00,41.136,47.043,44.012,0,0.0309
23/09/1985 19.00,35.703,47.043,44.012,0,0.0661
23/09/1985 20.00,34.764,47.043,44.012,0,0.0547
23/09/1985 21.00,34.791,47.043,44.012,0,0.0358
23/09/1985 22.00,33.887,46.785,44.012,0,0.0194
23/09/1985 23.00,33.765,47.043,44.012,0,0.0111
24/09/1985 00.00,36.36,50.369,60.175,0.0074,0
24/09/1985 01.00,36.36,50.369,60.175,0,0
24/09/1985 02.00,36.36,50.369,60.175,0,0
24/09/1985 03.00,36.36,50.369,60.175,0.0075,0
24/09/1985 04.00,36.36,50.884,60.175,0.0217,0.0169
24/09/1985 05.00,37.468,50.884,60.175,0.0579,0.036
24/09/1985 06.00,55.312,51.129,56.769,0.0505,0.031
24/09/1985 07.00,45.822,48.784,55.589,0.01,0.0095
24/09/1985 08.00,35.9,48.376,55.589,0,0.0044
24/09/1985 09.00,33.799,47.49,54.157,0,0
24/09/1985 10.00,32.831,47.49,54.157,0,0
24/09/1985 11.00,32.388,47.641,55.401,0,0
24/09/1985 12.00,32.388,47.841,55.764,0,0
24/09/1985 13.00,32.424,48.052,55.964,0,0
24/09/1985 14.00,32.986,48.376,56.193,0,0
24/09/1985 15.00,34.932,49.345,57.046,0,0
24/09/1985 16.00,36.824,50.369,60.175,0,0
24/09/1985 17.00,51.86,50.884,60.175,0,0
24/09/1985 18.00,49.451,50.884,60.175,0,0
24/09/1985 19.00,38.293,50.809,60.175,0,0
24/09/1985 20.00,38.231,50.774,60.175,0,0
24/09/1985 21.00,36.913,50.37,60.175,0,0
24/09/1985 22.00,36.36,50.369,60.175,0,0
24/09/1985 23.00,36.36,50.369,60.175,0,0
25/09/1985 00.00,35.042,47.734,46.143,0,0
25/09/1985 01.00,35.042,47.734,46.143,0,0
25/09/1985 02.00,35.042,47.734,46.143,0,0
25/09/1985 03.00,35.042,47.734,46.143,0,0
25/09/1985 04.00,35.042,47.734,46.143,0,0
25/09/1985 05.00,45.589,47.734,46.143,0,0
25/09/1985 06.00,56.512,46.526,44.309,0,0
25/09/1985 07.00,45.856,45.755,43.266,0,0
25/09/1985 08.00,34.695,45.695,43.206,0,0
25/09/1985 09.00,32.927,45.018,42.254,0,0
25/09/1985 10.00,32.593,41.606,39.443,0,0
25/09/1985 11.00,32.154,40.653,39.334,0,0
25/09/1985 12.00,32.154,40.653,39.334,0,0
25/09/1985 13.00,32.154,40.653,41.741,0,0
25/09/1985 14.00,32.802,44.97,42.087,0,0
25/09/1985 15.00,33.153,45.512,43.314,0,0
25/09/1985 16.00,35.042,47.307,44.284,0,0
25/09/1985 17.00,44.714,47.817,46.143,0,0
25/09/1985 18.00,35.042,47.734,46.143,0,0
25/09/1985 19.00,35.042,47.755,46.143,0,0
25/09/1985 20.00,35.042,47.862,46.143,0,0
25/09/1985 21.00,35.042,47.862,46.143,0,0
25/09/1985 22.00,35.052,47.862,46.143,0,0
25/09/1985 23.00,35.042,47.862,46.143,0,0
26/09/1985 00.00,35.093,50.144,60.33,0,0
26/09/1985 01.00,35.093,50.144,60.33,0,0
26/09/1985 02.00,35.093,50.369,60.33,0,0
26/09/1985 03.00,35.093,50.369,60.33,0,0
26/09/1985 04.00,35.559,50.369,60.33,0,0
26/09/1985 05.00,38.122,50.785,60.342,0,0
26/09/1985 06.00,64.783,50.233,58.983,0,0
26/09/1985 07.00,45.616,48.113,57.022,0,0
26/09/1985 08.00,39.966,47.733,57.039,0,0
26/09/1985 09.00,34.024,47.049,55.016,0,0
26/09/1985 10.00,32.524,46.86,54.481,0,0
26/09/1985 11.00,32.524,46.791,54.481,0,0
26/09/1985 12.00,32.524,46.791,54.847,0,0.0008
26/09/1985 13.00,32.637,46.837,56.385,0,0.0023
26/09/1985 14.00,33.425,47.049,56.387,0,0.0193
26/09/1985 15.00,34.601,48.22,58.071,0,0.0423
26/09/1985 16.00,36.902,49.541,60.073,0,0.0182
26/09/1985 17.00,48.83,50.233,60.073,0,0.0352
26/09/1985 18.00,48.819,49.541,60.073,0,0.0549
26/09/1985 19.00,35.401,48.019,60.073,0,0.0919
26/09/1985 20.00,32.71,48.019,60.073,0.0261,0.1439
26/09/1985 21.00,32.459,48.019,60.073,0.1005,0.2112
26/09/1985 22.00,32.459,48.019,60.073,0.1432,0.2574
26/09/1985 23.00,32.459,48.019,60.073,0.1748,0.2786
27/09/1985 00.00,26.019,41.505,43.987,0.0576,0.2879
27/09/1985 01.00,26.019,41.505,43.987,0.0288,0.2248
27/09/1985 02.00,26.019,41.505,43.987,0.0025,0.2205
27/09/1985 03.00,26.019,41.505,43.987,0.0016,0.2269
27/09/1985 04.00,26.019,41.505,43.987,0.0302,0.2442
27/09/1985 05.00,26.019,41.505,43.987,0.0718,0.2977
27/09/1985 06.00,25.311,41.505,43.675,0.163,0.4394
27/09/1985 07.00,26.284,40.743,43.245,0.2017,0.473
27/09/1985 08.00,31.935,39.264,43.247,0.225,0.4523
27/09/1985 09.00,31.989,37.747,42.122,0.2114,0.4298
27/09/1985 10.00,25.232,30.107,40.491,0.1583,0.4047
27/09/1985 11.00,25.311,29.119,40.491,0.1798,0.4238
27/09/1985 12.00,24.385,29.119,40.491,0.204,0.4396
27/09/1985 13.00,24.226,29.119,41.608,0.1764,0.3685
27/09/1985 14.00,26.019,28.94,42.04,0.1345,0.3262
27/09/1985 15.00,32.759,37.747,43.343,0.1037,0.2811
27/09/1985 16.00,33.871,41.505,43.987,0.1619,0.3248
27/09/1985 17.00,45.488,41.505,43.987,0.1322,0.3599
27/09/1985 18.00,32.939,41.505,43.987,0.1739,0.4372
27/09/1985 19.00,32.759,41.505,43.987,0.2192,0.459
27/09/1985 20.00,32.759,41.505,43.987,0.2636,0.4647
27/09/1985 21.00,26.059,41.505,43.987,0.3084,0.4648
27/09/1985 22.00,26.019,41.505,43.987,0.3653,0.5368
27/09/1985 23.00,26.019,41.505,43.987,0.362,0.5784
28/09/1985 00.00,24.206,14.363,12.188,0.7797,0.5838
28/09/1985 01.00,23.173,14.363,12.188,0.8945,0.6163
28/09/1985 02.00,22.669,14.363,12.188,0.9799,0.7135
28/09/1985 03.00,22.669,14.363,12.188,0.9756,0.6298
28/09/1985 04.00,22.669,14.363,12.188,0.9878,0.6017
28/09/1985 05.00,22.669,14.363,12.188,0.9739,0.5517
28/09/1985 06.00,22.669,13.765,12.188,0.9605,0.4787
28/09/1985 07.00,14.198,11.52,11.179,0.9184,0.3805
28/09/1985 08.00,10.019,5.642,6.091,0.7035,0.2894
28/09/1985 09.00,9.311,3.59,3.283,0.4497,0.2083
28/09/1985 10.00,9.311,3.59,3.283,0.3383,0.1417
28/09/1985 11.00,9.311,3.606,3.283,0.3195,0.0875
28/09/1985 12.00,11.538,3.606,3.295,0.3479,0.0567
28/09/1985 13.00,16.559,3.63,3.395,0.3372,0.0477
28/09/1985 14.00,21.658,3.688,7.205,0.3483,0.065
28/09/1985 15.00,22.965,12.345,11.304,0.3011,0.0546
28/09/1985 16.00,25.812,14.451,11.958,0.3334,0.0847
28/09/1985 17.00,26.988,16.851,12.265,0.3281,0.0917
28/09/1985 18.00,25.996,16.023,12.265,0.2851,0.0833
28/09/1985 19.00,25.949,16.241,12.265,0.2351,0.0794
28/09/1985 20.00,25.949,16.241,12.265,0.2468,0.0798
28/09/1985 21.00,25.69,16.479,12.361,0.2309,0.0731
28/09/1985 22.00,25.69,16.479,12.265,0.1948,0.065
28/09/1985 23.00,25.949,16.479,12.361,0.1557,0.0509
29/09/1985 00.00,31.463,44.837,25.488,0.0298,0.0458
29/09/1985 01.00,31.463,44.837,25.488,0.0308,0.04
29/09/1985 02.00,31.463,44.837,25.488,0.0315,0.0448
29/09/1985 03.00,31.463,44.837,25.488,0.0227,0.0555
29/09/1985 04.00,32.736,44.837,25.488,0.0294,0.0554
29/09/1985 05.00,32.736,44.837,25.488,0.0276,0.0646
29/09/1985 06.00,40.335,44.837,25.488,0.0153,0.0625
29/09/1985 07.00,33.546,44.39,25.375,0.0079,0.0556
29/09/1985 08.00,28.626,26.266,24.016,0,0.0317
29/09/1985 09.00,25.129,13.383,15.832,0,0.0196
29/09/1985 10.00,22.098,13.383,15.832,0,0.0147
29/09/1985 11.00,21.941,13.477,15.832,0,0.006
29/09/1985 12.00,21.941,13.737,16.391,0,0.0054
29/09/1985 13.00,23.398,14.113,19.541,0,0.0127
29/09/1985 14.00,25.979,20.744,24.303,0,0.0118
29/09/1985 15.00,31.463,41.639,25.488,0,0
29/09/1985 16.00,32.975,46.164,25.488,0,0
29/09/1985 17.00,38.988,46.164,25.488,0,0
29/09/1985 18.00,37.746,46.651,25.488,0,0.0025
29/09/1985 19.00,33.519,46.193,25.488,0,0.047
29/09/1985 20.00,33.519,46.164,25.488,0,0.1115
29/09/1985 21.00,33.519,46.164,25.488,0.0186,0.1409
29/09/1985 22.00,33.519,46.164,25.488,0.033,0.1631
29/09/1985 23.00,32.87,46.164,25.488,0.0412,0.1549
30/09/1985 00.00,31.911,30.991,16.003,0.1739,0.1316
30/09/1985 01.00,31.911,30.991,16.003,0.2011,0.1179
30/09/1985 02.00,31.575,30.853,16.003,0.2269,0.1341
30/09/1985 03.00,29.295,30.853,16.003,0.1844,0.122
30/09/1985 04.00,32.188,30.853,16.003,0.1313,0.0806
30/09/1985 05.00,33.624,31.882,16.156,0.1065,0.0535
30/09/1985 06.00,40.778,31.11,16.069,0.1178,0.0466
30/09/1985 07.00,37.821,19.5,15.23,0.1644,0.0575
30/09/1985 08.00,32.281,16.354,12.842,0.1719,0.0515
30/09/1985 09.00,31.559,15.696,12.415,0.2271,0.0685
30/09/1985 10.00,30.725,14.12,12.415,0.2893,0.0874
30/09/1985 11.00,30.005,14.12,12.223,0.2957,0.0837
30/09/1985 12.00,30.005,14.12,12.223,0.2764,0.081
30/09/1985 13.00,30.062,14.12,12.223,0.3172,0.0938
30/09/1985 14.00,27.423,14.905,14.604,0.3288,0.1008
30/09/1985 15.00,25.144,17.871,15.777,0.3393,0.1103
30/09/1985 16.00,23.675,21.525,16.003,0.4872,0.1679
30/09/1985 17.00,22.848,17.606,16.003,0.5519,0.1902
30/09/1985 18.00,22.086,15.624,16.003,0.632,0.2352
30/09/1985 19.00,18.919,15.624,16.003,0.6821,0.2677
30/09/1985 20.00,18.919,15.624,16.003,0.7349,0.2725
30/09/1985 21.00,18.919,15.624,16.003,0.7575,0.2812
30/09/1985 22.00,18.919,15.624,16.003,0.6276,0.2554
30/09/1985 23.00,18.919,15.624,16.003,0.6469,0.2937
01/10/1985 00.00,15.314,6.399,4.457,0.3203,0.3341
01/10/1985 01.00,15.314,6.399,4.457,0.3081,0.3703
01/10/1985 02.00,15.314,6.399,4.457,0.3372,0.3871
01/10/1985 03.00,15.314,6.399,4.457,0.3416,0.364
01/10/1985 04.00,15.314,6.399,4.457,0.3554,0.3693
01/10/1985 05.00,15.314,6.399,4.457,0.4576,0.4515
01/10/1985 06.00,15.132,5.966,4.258,0.5765,0.5501
01/10/1985 07.00,15.132,4.285,3.171,0.5767,0.5709
01/10/1985 08.00,3.715,3.585,3.135,0.5403,0.5649
01/10/1985 09.00,3.715,3.57,2.871,0.4574,0.4913
01/10/1985 10.00,3.715,3.575,2.871,0.5057,0.5212
01/10/1985 11.00,3.715,3.575,2.871,0.5604,0.5423
01/10/1985 12.00,3.715,3.575,3.091,0.5999,0.5863
01/10/1985 13.00,3.715,3.713,3.171,0.6218,0.6119
01/10/1985 14.00,22.103,4.136,3.261,0.4965,0.5239
01/10/1985 15.00,22.772,6.06,4.101,0.4361,0.5069
01/10/1985 16.00,22.772,6.399,4.419,0.4119,0.4348
01/10/1985 17.00,22.772,6.399,4.457,0.4666,0.4146
01/10/1985 18.00,22.103,6.399,4.457,0.4468,0.3887
01/10/1985 19.00,22.103,6.399,4.457,0.344,0.349
01/10/1985 20.00,22.103,6.399,4.457,0.2875,0.3181
01/10/1985 21.00,22.103,6.399,4.457,0.2846,0.3088
01/10/1985 22.00,18.235,6.399,4.457,0.175,0.2692
01/10/1985 23.00,18.235,6.412,4.477,0.1218,0.2214
02/10/1985 00.00,18.598,25.242,5.246,0.1992,0.1848
02/10/1985 01.00,18.598,25.242,5.246,0.194,0.172
02/10/1985 02.00,18.598,25.242,5.246,0.142,0.1707
02/10/1985 03.00,18.821,25.316,5.246,0.0674,0.167
02/10/1985 04.00,20.765,25.43,5.246,0.0076,0.1364
02/10/1985 05.00,26.246,25.445,5.246,0.0012,0.1015
02/10/1985 06.00,36.445,25.445,4.683,0,0.0981
02/10/1985 07.00,32.406,21.327,3.905,0,0.1009
02/10/1985 08.00,25.924,13.378,3.385,0,0.0976
02/10/1985 09.00,23.377,12.541,3.385,0,0.0812
02/10/1985 10.00,19.209,11.014,3.363,0,0.0785
02/10/1985 11.00,17.714,10.7,3.363,0,0.0885
02/10/1985 12.00,17.714,10.7,3.363,0,0.1041
02/10/1985 13.00,21.992,11.528,3.408,0.0021,0.1211
02/10/1985 14.00,25.842,13.446,3.5,0.0576,0.186
02/10/1985 15.00,19.839,22.757,4.559,0.0801,0.2065
02/10/1985 16.00,20.513,25.236,5.246,0.1383,0.2801
02/10/1985 17.00,25.048,25.242,5.246,0.1695,0.3508
02/10/1985 18.00,23.486,25.242,5.246,0.1655,0.3251
02/10/1985 19.00,19.243,25.242,5.246,0.2014,0.3185
02/10/1985 20.00,18.667,25.242,5.246,0.167,0.3057
02/10/1985 21.00,18.598,25.242,5.246,0.1519,0.283
02/10/1985 22.00,18.598,25.242,5.246,0.1387,0.2633
02/10/1985 23.00,18.821,25.43,5.246,0.0665,0.193
03/10/1985 00.00,21.888,16.706,4.39,0.0987,0.1819
03/10/1985 01.00,23.472,16.706,4.39,0.0851,0.1892
03/10/1985 02.00,23.716,16.706,4.39,0.0688,0.1724
03/10/1985 03.00,23.717,16.706,4.39,0.0837,0.1779
03/10/1985 04.00,24.226,16.706,4.39,0.0993,0.1532
03/10/1985 05.00,24.474,16.706,4.39,0.1214,0.1623
03/10/1985 06.00,31.411,14.403,3.892,0.1035,0.1508
03/10/1985 07.00,25.361,6.164,3.424,0.1011,0.1473
03/10/1985 08.00,23.063,3.988,3.339,0.1376,0.1582
03/10/1985 09.00,15.044,3.855,3.266,0.1799,0.1568
03/10/1985 10.00,13.258,3.806,3.251,0.1706,0.1471
03/10/1985 11.00,10.547,3.806,3.251,0.1997,0.1776
03/10/1985 12.00,10.547,3.806,3.274,0.3016,0.2478
03/10/1985 13.00,16.434,3.952,3.363,0.3898,0.2908
03/10/1985 14.00,25.201,4.248,3.479,0.3959,0.3236
03/10/1985 15.00,26.438,14.623,3.827,0.4294,0.3721
03/10/1985 16.00,23.981,16.706,4.39,0.4191,0.3121
03/10/1985 17.00,19.873,16.706,4.39,0.4104,0.3147
03/10/1985 18.00,15.216,16.706,4.39,0.361,0.3238
03/10/1985 19.00,14.493,16.706,4.39,0.3074,0.3431
03/10/1985 20.00,14.178,16.706,4.39,0.2548,0.3425
03/10/1985 21.00,14.023,16.706,4.39,0.266,0.3216
03/10/1985 22.00,13.769,16.706,4.39,0.2494,0.2864
03/10/1985 23.00,13.769,16.706,4.39,0.2491,0.301
04/10/1985 00.00,12.318,19.906,4.854,0.2304,0.3423
04/10/1985 01.00,12.318,19.906,4.854,0.2428,0.395
04/10/1985 02.00,12.318,19.906,4.854,0.217,0.4062
04/10/1985 03.00,12.318,19.906,4.854,0.2283,0.4388
04/10/1985 04.00,12.466,19.906,4.854,0.2117,0.3844
04/10/1985 05.00,12.466,19.906,4.854,0.2068,0.2962
04/10/1985 06.00,16.143,17.7,3.793,0.2374,0.3049
04/10/1985 07.00,21.811,7.074,3.318,0.183,0.2639
04/10/1985 08.00,12.466,4.142,3.243,0.1194,0.205
04/10/1985 09.00,12.118,4.142,3.242,0.188,0.2774
04/10/1985 10.00,12.118,4.231,3.298,0.2009,0.2465
04/10/1985 11.00,11.984,4.358,3.335,0.1933,0.2299
04/10/1985 12.00,12.105,4.358,3.385,0.2113,0.2293
04/10/1985 13.00,12.24,6.177,3.479,0.1741,0.1572
04/10/1985 14.00,12.24,7.448,3.694,0.2212,0.184
04/10/1985 15.00,12.591,18.643,4.854,0.3206,0.2221
04/10/1985 16.00,12.591,20.087,4.854,0.4787,0.2861
04/10/1985 17.00,14.368,19.933,4.854,0.5544,0.3189
04/10/1985 18.00,18.156,19.906,4.854,0.514,0.2858
04/10/1985 19.00,17.779,19.906,4.854,0.5376,0.268
04/10/1985 20.00,13.463,19.906,4.854,0.6201,0.2861
04/10/1985 21.00,12.546,19.906,4.854,0.6233,0.2949
04/10/1985 22.00,12.318,19.906,4.854,0.6292,0.3299
04/10/1985 23.00,12.318,19.906,4.854,0.7174,0.3718
05/10/1985 00.00,12.318,14.863,15.375,0.3574,0.3927
05/10/1985 01.00,12.318,14.639,15.375,0.3491,0.3781
05/10/1985 02.00,12.318,14.639,15.375,0.4104,0.3848
05/10/1985 03.00,12.318,14.639,15.375,0.4679,0.3873
05/10/1985 04.00,12.318,14.639,15.375,0.4329,0.3727
05/10/1985 05.00,12.318,14.639,15.375,0.4679,0.3726
05/10/1985 06.00,12.318,14.639,15.375,0.4382,0.3711
05/10/1985 07.00,12.318,10.119,13.089,0.3936,0.3569
05/10/1985 08.00,10.172,3.877,4.46,0.3747,0.3669
05/10/1985 09.00,3.715,3.709,3.659,0.4178,0.3931
05/10/1985 10.00,3.715,3.709,3.659,0.3597,0.3437
05/10/1985 11.00,7.466,3.709,3.659,0.4051,0.3325
05/10/1985 12.00,7.466,3.778,3.664,0.332,0.2868
05/10/1985 13.00,8.158,3.877,3.792,0.2913,0.283
05/10/1985 14.00,12.466,6.469,11.95,0.2436,0.2695
05/10/1985 15.00,12.591,14.639,15.375,0.1669,0.2233
05/10/1985 16.00,17.917,14.639,15.375,0.1358,0.1987
05/10/1985 17.00,19.716,14.639,15.666,0.1341,0.1657
05/10/1985 18.00,19.716,18.368,15.666,0.1341,0.1493
05/10/1985 19.00,19.081,18.368,15.666,0.122,0.1475
05/10/1985 20.00,19.716,18.368,15.666,0.1347,0.145
05/10/1985 21.00,19.716,18.368,15.666,0.1299,0.1315
05/10/1985 22.00,34.052,18.368,15.969,0.0816,0.0889
05/10/1985 23.00,29.617,18.651,15.969,0.0424,0.0593
06/10/1985 00.00,33.576,34.18,41.66,0.0945,0.0425
06/10/1985 01.00,33.576,32.745,41.66,0.1022,0.0373
06/10/1985 02.00,25.451,32.745,41.66,0.0734,0.0233
06/10/1985 03.00,24.995,32.745,41.66,0.0473,0.0256
06/10/1985 04.00,24.995,32.745,41.66,0.0457,0.0298
06/10/1985 05.00,24.995,32.745,41.66,0.0645,0.0409
06/10/1985 06.00,24.995,32.745,41.66,0.0761,0.0496
06/10/1985 07.00,24.995,29.09,41.66,0.1348,0.0824
06/10/1985 08.00,22.17,15.524,37.531,0.1184,0.0604
06/10/1985 09.00,21.95,14.599,24.68,0.1245,0.0669
06/10/1985 10.00,20.102,14.599,24.68,0.1618,0.0921
06/10/1985 11.00,20.102,14.599,24.68,0.2255,0.1085
06/10/1985 12.00,20.719,16.915,24.68,0.1989,0.0834
06/10/1985 13.00,22.082,17.008,28.121,0.2106,0.078
06/10/1985 14.00,24.995,22.548,39.021,0.2833,0.0975
06/10/1985 15.00,24.995,31.928,41.66,0.2644,0.1166
06/10/1985 16.00,26.661,32.745,41.66,0.2833,0.173
06/10/1985 17.00,29.554,32.745,41.66,0.3947,0.2162
06/10/1985 18.00,25.731,32.745,41.66,0.4222,0.2352
06/10/1985 19.00,25.261,32.745,41.66,0.4506,0.2411
06/10/1985 20.00,24.995,32.745,41.66,0.4162,0.2473
06/10/1985 21.00,24.995,32.745,41.66,0.4826,0.2619
06/10/1985 22.00,24.995,32.745,41.66,0.5194,0.2733
06/10/1985 23.00,24.995,32.745,41.66,0.4778,0.2895
07/10/1985 00.00,23.694,22.059,19.496,0.7552,0.3307
07/10/1985 01.00,23.304,22.059,19.496,0.8971,0.3641
07/10/1985 02.00,23.304,22.059,19.496,0.9568,0.3682
07/10/1985 03.00,23.304,22.059,19.496,0.9492,0.3947
07/10/1985 04.00,23.304,22.059,19.496,0.9444,0.4423
07/10/1985 05.00,23.868,22.059,19.496,0.9709,0.5361
07/10/1985 06.00,24.68,19.239,12.612,0.9893,0.5945
07/10/1985 07.00,29.351,12.778,10.383,0.9905,0.6535
07/10/1985 08.00,23.317,12.148,6.885,0.9942,0.7149
07/10/1985 09.00,23.228,11.072,4.952,1,0.7119
07/10/1985 10.00,22.546,8.677,4.952,0.9916,0.6567
07/10/1985 11.00,22.139,8.677,4.952,1,0.667
07/10/1985 12.00,22.405,8.677,5.098,1,0.6818
07/10/1985 13.00,23.072,13.249,11.368,1,0.588
07/10/1985 14.00,24.161,16.515,18.165,0.9411,0.3885
07/10/1985 15.00,28.321,18.742,19.17,0.735,0.2381
07/10/1985 16.00,35.178,23.932,19.496,0.4462,0.1363
07/10/1985 17.00,39.516,30.391,19.496,0.3,0.0805
07/10/1985 18.00,35.315,30.391,19.496,0.2462,0.0577
07/10/1985 19.00,34.016,24.375,19.496,0.2193,0.0303
07/10/1985 20.00,33.637,24.375,19.496,0.1561,0.0044
07/10/1985 21.00,33.509,24.375,19.496,0.1226,0
07/10/1985 22.00,33.481,24.484,19.496,0.1081,0
07/10/1985 23.00,33.329,24.484,19.496,0.1086,0
08/10/1985 00.00,30.683,18.06,14.851,0,0
08/10/1985 01.00,30.274,18.06,14.851,0,0
08/10/1985 02.00,30.274,18.177,14.851,0,0
08/10/1985 03.00,30.274,18.183,14.851,0,0
08/10/1985 04.00,30.274,18.183,14.851,0,0
08/10/1985 05.00,31.366,18.552,14.851,0,0
08/10/1985 06.00,33.217,18.344,14.714,0,0
